registro_id,lote_id,finca_id,fecha_registro,tecnico_id,vecino_fumigo_reciente,dias_desde_fumigacion_vecina,despulpadora_compartida,sacos_reutilizados,secado_patio_compartido,transporte_compartido,herramientas_compartidas_flag,lavado_equipo_flag,capacitacion_bpa_flag,lat_gps,lon_gps,origen_captura,practicas_riesgo_conteo,equipo_compartido_sin_lavar,fumigacion_declarada,fumigacion_desconocida
RC0000638,L000638,F0008,2026-08-07,TEC07,Si,6,0,0,0,0,0,1,1,-6.279926,-77.903819,dashboard_acopio,0,0,1,0
RC0000639,L000639,F0068,2026-05-11,TEC09,No,-1,0,1,1,0,1,0,0,-6.153888,-77.880585,formulario_campo,2,0,0,0
RC0000640,L000640,F0098,2026-05-19,TEC08,No,-1,1,0,1,0,1,1,1,-6.212495,-77.898486,dashboard_acopio,2,0,0,0
RC0000641,L000641,F0078,2025-01-03,TEC02,Si,14,1,1,0,0,1,0,0,-6.260566,-77.819196,dashboard_acopio,2,1,1,0
RC0000642,L000642,F0067,2026-05-02,TEC12,Si,34,1,1,1,0,1,0,0,-6.268135,-77.767448,cola_kafka,3,1,1,0
RC0000643,L000643,F0028,2025-08-05,TEC09,Si,31,1,1,1,1,1,0,0,-6.232328,-77.852711,dashboard_acopio,4,1,1,0
RC0000644,L000644,F0061,2026-03-20,TEC08,Si,16,0,0,1,0,1,1,1,-6.243299,-77.863615,cola_kafka,1,0,1,0
RC0000645,L000645,F0072,2025-07-01,TEC12,No,-1,0,0,0,0,0,1,1,-6.083528,-77.828167,formulario_campo,0,0,0,0
RC0000646,L000646,F0077,2025-09-29,TEC08,No,-1,1,1,1,0,1,0,0,-6.226269,-77.836608,dashboard_acopio,3,1,0,0
RC0000647,L000647,F0102,2025-05-18,TEC03,No,-1,0,0,0,0,0,0,1,-6.27683,-77.943044,formulario_campo,0,0,0,0
RC0000648,L000648,F0071,2026-05-01,TEC12,No,-1,1,0,0,0,1,1,1,-6.236263,-77.870023,formulario_campo,1,0,0,0
RC0000649,L000649,F0109,2026-08-17,TEC09,No,-1,1,0,1,0,1,0,0,-6.251599,-77.891598,cola_kafka,2,1,0,0
RC0000650,L000650,F0064,2026-05-04,TEC11,No_se_sabe,-1,0,0,0,0,0,0,1,-6.274141,-77.80325,dashboard_acopio,0,0,0,1
RC0000651,L000651,F0070,2026-08-10,TEC06,No_se_sabe,-1,0,1,1,0,1,0,0,-6.191048,-77.847466,formulario_campo,2,0,0,1
RC0000652,L000652,F0002,2025-09-01,TEC07,No,-1,0,0,1,0,1,1,1,-6.217746,-77.932279,dashboard_acopio,1,0,0,0
RC0000653,L000653,F0116,2026-06-20,TEC07,Si,43,0,0,1,0,1,0,1,-6.22552,-77.848659,dashboard_acopio,1,0,1,0
RC0000654,L000654,F0084,2026-04-26,TEC04,Si,6,0,1,1,1,1,0,0,-6.173195,-77.85781,cola_kafka,3,0,1,0
RC0000655,L000655,F0064,2025-08-14,TEC01,No_se_sabe,-1,1,0,0,0,1,1,1,-6.274108,-77.803914,cola_kafka,1,0,0,1
RC0000656,L000656,F0049,2025-02-10,TEC09,Si,33,0,0,1,0,1,1,1,-6.195313,-77.915237,dashboard_acopio,1,0,1,0
RC0000657,L000657,F0063,2025-08-22,TEC03,Si,24,0,0,0,0,0,0,1,-6.241732,-77.958521,formulario_campo,0,0,1,0
RC0000658,L000658,F0101,2025-04-16,TEC01,No_se_sabe,-1,0,0,0,1,1,1,1,-6.334851,-77.859417,formulario_campo,1,0,0,1
RC0000659,L000659,F0083,2025-07-01,TEC06,Si,34,1,1,1,0,1,0,0,-6.167643,-77.892132,dashboard_acopio,3,1,1,0
RC0000660,L000660,F0114,2025-08-10,TEC05,No_se_sabe,-1,0,1,1,0,1,0,0,-6.3001,-77.849704,formulario_campo,2,0,0,1
RC0000661,L000661,F0008,2026-05-15,TEC10,No_se_sabe,-1,0,0,0,0,0,0,1,-6.280145,-77.904376,formulario_campo,0,0,0,1
RC0000662,L000662,F0089,2025-08-24,TEC02,Si,7,1,1,1,0,1,1,0,-6.213827,-77.849599,cola_kafka,3,0,1,0
RC0000663,L000663,F0106,2025-11-07,TEC12,No_se_sabe,-1,0,1,0,0,1,0,0,-6.252655,-77.837601,cola_kafka,1,0,0,1
RC0000664,L000664,F0114,2025-10-22,TEC09,No_se_sabe,-1,0,0,0,0,0,1,1,-6.302402,-77.85075,dashboard_acopio,0,0,0,1
RC0000665,L000665,F0008,2025-05-17,TEC05,No,-1,0,0,0,0,0,1,1,-6.280258,-77.905689,cola_kafka,0,0,0,0
RC0000666,L000666,F0113,2025-07-13,TEC11,No_se_sabe,-1,0,0,0,0,0,1,1,-6.208779,-77.888946,formulario_campo,0,0,0,1
RC0000667,L000667,F0007,2026-06-21,TEC06,No,-1,0,0,0,0,0,1,1,-6.197168,-77.904228,cola_kafka,0,0,0,0
RC0000668,L000668,F0119,2025-08-22,TEC05,No,-1,0,1,0,0,1,0,0,-6.22123,-77.901276,formulario_campo,1,0,0,0
RC0000669,L000669,F0012,2025-06-16,TEC12,No_se_sabe,-1,0,1,0,1,1,1,1,-6.228239,-77.899105,formulario_campo,2,0,0,1
RC0000670,L000670,F0061,2025-09-23,TEC12,No_se_sabe,-1,0,0,1,1,1,1,0,-6.24304,-77.863388,dashboard_acopio,2,0,0,1
RC0000671,L000671,F0109,2026-05-20,TEC09,Si,17,0,0,0,1,1,1,1,-6.252464,-77.891744,dashboard_acopio,1,0,1,0
RC0000672,L000672,F0080,2025-11-21,TEC02,No_se_sabe,-1,0,1,0,0,1,0,0,-6.268881,-77.911293,dashboard_acopio,1,0,0,1
RC0000673,L000673,F0070,2025-04-23,TEC03,No_se_sabe,-1,0,0,0,1,1,1,1,-6.189706,-77.846555,cola_kafka,1,0,0,1
RC0000674,L000674,F0031,2025-09-25,TEC10,Si,36,0,0,0,0,0,1,1,-6.245993,-77.931248,dashboard_acopio,0,0,1,0
RC0000675,L000675,F0006,2025-05-10,TEC07,No,-1,0,0,0,1,1,1,1,-6.232939,-77.791066,cola_kafka,1,0,0,0
RC0000676,L000676,F0051,2026-03-18,TEC04,No,-1,0,0,1,1,1,0,1,-6.226843,-77.931471,cola_kafka,2,0,0,0
RC0000677,L000677,F0022,2025-08-26,TEC05,Si,42,1,1,0,0,1,0,0,-6.254106,-77.858207,formulario_campo,2,1,1,0
RC0000678,L000678,F0037,2025-04-15,TEC09,Si,5,0,0,1,0,1,1,1,-6.202353,-77.860453,formulario_campo,1,0,1,0
RC0000679,L000679,F0109,2025-04-17,TEC09,No_se_sabe,-1,0,1,1,0,1,1,1,-6.251785,-77.891174,cola_kafka,2,0,0,1
RC0000680,L000680,F0029,2025-06-01,TEC01,No_se_sabe,-1,0,0,0,0,0,1,0,-6.193417,-77.844826,cola_kafka,0,0,0,1
RC0000681,L000681,F0038,2025-09-11,TEC05,Si,40,0,1,0,1,1,0,1,-6.241901,-77.855049,formulario_campo,2,0,1,0
RC0000682,L000682,F0090,2025-09-04,TEC06,No,-1,0,0,0,0,0,0,1,-6.199141,-77.817994,formulario_campo,0,0,0,0
RC0000683,L000683,F0061,2025-09-23,TEC03,No_se_sabe,-1,0,0,1,1,1,1,1,-6.243702,-77.863367,formulario_campo,2,0,0,1
RC0000684,L000684,F0012,2025-04-14,TEC12,No,-1,0,1,1,0,1,1,0,-6.228958,-77.898089,formulario_campo,2,0,0,0
RC0000685,L000685,F0042,2026-06-19,TEC04,No,-1,1,0,0,1,1,1,1,-6.208226,-77.965611,formulario_campo,2,0,0,0
RC0000686,L000686,F0078,2026-01-10,TEC05,No,-1,1,0,0,0,1,1,1,-6.260159,-77.820335,formulario_campo,1,0,0,0
RC0000687,L000687,F0098,2026-07-15,TEC10,Si,26,1,0,1,0,1,1,1,-6.212021,-77.898716,cola_kafka,2,0,1,0
RC0000688,L000688,F0050,2026-02-26,TEC11,No,-1,0,1,1,1,1,1,0,-6.300077,-77.914283,formulario_campo,3,0,0,0
RC0000689,L000689,F0093,2025-03-30,TEC12,Si,10,0,1,1,0,1,1,0,-6.243524,-77.904886,formulario_campo,2,0,1,0
RC0000690,L000690,F0003,2025-06-05,TEC01,Si,2,0,0,1,1,1,1,1,-6.214559,-77.819427,dashboard_acopio,2,0,1,0
RC0000691,L000691,F0008,2025-05-25,TEC10,Si,1,1,0,0,0,1,1,1,-6.280414,-77.904055,cola_kafka,1,0,1,0
RC0000692,L000692,F0066,2025-02-21,TEC03,Si,44,0,1,0,0,1,1,0,-6.262387,-77.808612,formulario_campo,1,0,1,0
RC0000693,L000693,F0059,2026-08-21,TEC11,No,-1,0,0,1,0,1,1,1,-6.249131,-77.97351,formulario_campo,1,0,0,0
RC0000694,L000694,F0113,2025-04-20,TEC04,No_se_sabe,-1,0,0,0,0,0,1,0,-6.209531,-77.889603,formulario_campo,0,0,0,1
RC0000695,L000695,F0067,2026-05-08,TEC05,Si,27,0,0,0,0,0,0,1,-6.266467,-77.768577,cola_kafka,0,0,1,0
RC0000696,L000696,F0064,2025-08-21,TEC03,Si,42,1,1,1,0,1,0,0,-6.273626,-77.803046,formulario_campo,3,1,1,0
RC0000697,L000697,F0029,2025-06-15,TEC06,No,-1,0,0,0,1,1,1,1,-6.194616,-77.843434,cola_kafka,1,0,0,0
RC0000698,L000698,F0020,2025-09-24,TEC12,No_se_sabe,-1,1,0,0,0,1,1,1,-6.203345,-77.891287,formulario_campo,1,0,0,1
RC0000699,L000699,F0055,2025-07-18,TEC07,No,-1,0,0,1,0,1,1,1,-6.242025,-77.880489,dashboard_acopio,1,0,0,0
RC0000700,L000700,F0023,2025-04-12,TEC02,No,-1,0,0,0,0,0,1,1,-6.161218,-77.836898,cola_kafka,0,0,0,0
RC0000701,L000701,F0090,2025-05-21,TEC08,No,-1,1,0,1,0,1,1,1,-6.199331,-77.817857,dashboard_acopio,2,0,0,0
RC0000702,L000702,F0118,2025-12-29,TEC02,Si,34,1,0,1,1,1,1,1,-6.276653,-77.833268,formulario_campo,3,0,1,0
RC0000703,L000703,F0076,2025-07-18,TEC10,Si,1,1,0,0,0,1,1,1,-6.3155,-77.909291,formulario_campo,1,0,1,0
RC0000704,L000704,F0108,2025-05-28,TEC09,No,-1,1,0,0,0,1,1,0,-6.216969,-77.820478,formulario_campo,1,0,0,0
RC0000705,L000705,F0066,2026-05-18,TEC08,No_se_sabe,-1,0,0,1,1,1,1,1,-6.262344,-77.809681,formulario_campo,2,0,0,1
RC0000706,L000706,F0114,2026-05-19,TEC09,Si,19,0,0,0,0,0,1,0,-6.301404,-77.850325,formulario_campo,0,0,1,0
RC0000707,L000707,F0107,2025-07-15,TEC12,No,-1,1,0,1,1,1,0,0,-6.227912,-77.903484,dashboard_acopio,3,1,0,0
RC0000708,L000708,F0070,2025-09-17,TEC04,No,-1,1,1,0,0,1,1,1,-6.190434,-77.846852,cola_kafka,2,0,0,0
RC0000709,L000709,F0003,2026-07-02,TEC04,Si,8,0,1,0,1,1,1,0,-6.213821,-77.820151,formulario_campo,2,0,1,0
RC0000710,L000710,F0014,2025-06-19,TEC06,Si,33,1,0,0,0,1,1,1,-6.252419,-77.799277,formulario_campo,1,0,1,0
RC0000711,L000711,F0062,2026-06-22,TEC10,No_se_sabe,-1,0,1,0,1,1,1,1,-6.196305,-77.845894,formulario_campo,2,0,0,1
RC0000712,L000712,F0034,2025-07-02,TEC03,No,-1,0,0,0,0,0,0,0,-6.211075,-77.884493,dashboard_acopio,0,0,0,0
RC0000713,L000713,F0038,2025-05-01,TEC04,No_se_sabe,-1,0,0,0,0,0,1,0,-6.242329,-77.854942,dashboard_acopio,0,0,0,1
RC0000714,L000714,F0022,2026-04-22,TEC04,No_se_sabe,-1,1,0,0,1,1,1,1,-6.254034,-77.858169,formulario_campo,2,0,0,1
RC0000715,L000715,F0104,2025-04-23,TEC07,Si,29,1,0,0,0,1,0,0,-6.210237,-77.861941,dashboard_acopio,1,1,1,0
RC0000716,L000716,F0005,2025-10-04,TEC06,Si,8,1,0,0,0,1,1,1,-6.204792,-77.897629,formulario_campo,1,0,1,0
RC0000717,L000717,F0072,2025-05-10,TEC11,No,-1,1,0,0,1,1,1,1,-6.083544,-77.828185,cola_kafka,2,0,0,0
RC0000718,L000718,F0029,2026-05-14,TEC01,No,-1,0,1,0,0,1,1,0,-6.195152,-77.842924,cola_kafka,1,0,0,0
RC0000719,L000719,F0047,2026-07-09,TEC06,Si,24,1,0,1,0,1,0,0,-6.189981,-77.797395,formulario_campo,2,1,1,0
RC0000720,L000720,F0107,2025-07-22,TEC11,No,-1,0,0,0,1,1,0,0,-6.226305,-77.903599,dashboard_acopio,1,0,0,0
RC0000721,L000721,F0007,2025-08-17,TEC02,Si,40,0,1,0,0,1,0,1,-6.196626,-77.903609,dashboard_acopio,1,0,1,0
RC0000722,L000722,F0096,2025-06-16,TEC04,No_se_sabe,-1,0,0,1,1,1,0,1,-6.146912,-77.809912,dashboard_acopio,2,0,0,1
RC0000723,L000723,F0005,2026-04-24,TEC01,No_se_sabe,-1,0,1,0,0,1,1,0,-6.205667,-77.897676,formulario_campo,1,0,0,1
RC0000724,L000724,F0021,2025-08-23,TEC08,No,-1,0,0,0,0,0,0,1,-6.289359,-77.862648,formulario_campo,0,0,0,0
RC0000725,L000725,F0039,2025-05-10,TEC03,Si,18,0,1,0,0,1,1,0,-6.220781,-77.783741,formulario_campo,1,0,1,0
RC0000726,L000726,F0107,2025-09-04,TEC07,Si,1,1,0,0,0,1,0,0,-6.22747,-77.903687,dashboard_acopio,1,1,1,0
RC0000727,L000727,F0081,2026-08-17,TEC03,Si,32,1,0,0,1,1,0,0,-6.150023,-77.940308,formulario_campo,2,1,1,0
RC0000728,L000728,F0082,2026-04-15,TEC09,No_se_sabe,-1,0,0,0,1,1,1,0,-6.194063,-77.869146,dashboard_acopio,1,0,0,1
RC0000729,L000729,F0044,2025-05-05,TEC11,No_se_sabe,-1,1,1,1,1,1,1,0,-6.316375,-77.89155,formulario_campo,4,0,0,1
RC0000730,L000730,F0010,2025-08-01,TEC08,No,-1,1,1,1,0,1,1,0,-6.259725,-77.875883,dashboard_acopio,3,0,0,0
RC0000731,L000731,F0068,2025-04-29,TEC07,No_se_sabe,-1,0,0,1,1,1,1,1,-6.153543,-77.879775,formulario_campo,2,0,0,1
RC0000732,L000732,F0110,2026-03-14,TEC02,No,-1,0,0,1,0,1,0,0,-6.273273,-77.879407,formulario_campo,1,0,0,0
RC0000733,L000733,F0090,2025-11-22,TEC04,No_se_sabe,-1,1,0,0,0,1,0,0,-6.198098,-77.816906,dashboard_acopio,1,1,0,1
RC0000734,L000734,F0067,2025-06-10,TEC04,No,-1,1,0,0,0,1,1,1,-6.267708,-77.768011,dashboard_acopio,1,0,0,0
RC0000735,L000735,F0078,2025-08-19,TEC11,Si,41,0,1,0,1,1,1,1,-6.26077,-77.819096,formulario_campo,2,0,1,0
RC0000736,L000736,F0071,2025-06-06,TEC12,Si,17,0,0,0,1,1,1,1,-6.237327,-77.870002,formulario_campo,1,0,1,0
RC0000737,L000737,F0090,2026-04-23,TEC12,Si,17,0,0,0,1,1,1,1,-6.199361,-77.818317,formulario_campo,1,0,1,0
RC0000738,L000738,F0104,2026-08-02,TEC05,Si,39,0,0,0,0,0,0,0,-6.209419,-77.862454,cola_kafka,0,0,1,0
RC0000739,L000739,F0119,2026-08-11,TEC09,No_se_sabe,-1,0,0,1,1,1,1,1,-6.220633,-77.900125,formulario_campo,2,0,0,1
RC0000740,L000740,F0116,2026-06-19,TEC07,No_se_sabe,-1,0,0,0,1,1,1,0,-6.22553,-77.847933,dashboard_acopio,1,0,0,1
RC0000741,L000741,F0012,2026-04-04,TEC03,Si,4,0,0,0,1,1,1,1,-6.228509,-77.898256,formulario_campo,1,0,1,0
RC0000742,L000742,F0008,2026-07-01,TEC02,No,-1,1,0,1,0,1,1,0,-6.280423,-77.904025,formulario_campo,2,0,0,0
RC0000743,L000743,F0070,2025-04-16,TEC06,No_se_sabe,-1,0,0,0,0,0,1,0,-6.190258,-77.845972,cola_kafka,0,0,0,1
RC0000744,L000744,F0106,2025-06-30,TEC02,Si,20,1,1,0,1,1,1,0,-6.253978,-77.838222,formulario_campo,3,0,1,0
RC0000745,L000745,F0104,2025-04-15,TEC03,No_se_sabe,-1,1,1,0,1,1,1,0,-6.210195,-77.863482,dashboard_acopio,3,0,0,1
RC0000746,L000746,F0020,2026-07-14,TEC05,Si,3,1,1,0,0,1,1,0,-6.203468,-77.891711,formulario_campo,2,0,1,0
RC0000747,L000747,F0069,2026-08-07,TEC04,No,-1,1,0,1,1,1,1,1,-6.316989,-77.833573,dashboard_acopio,3,0,0,0
RC0000748,L000748,F0017,2026-04-09,TEC06,No_se_sabe,-1,0,0,0,0,0,1,1,-6.272228,-77.855259,formulario_campo,0,0,0,1
RC0000749,L000749,F0051,2026-05-18,TEC12,No_se_sabe,-1,1,0,0,0,1,1,1,-6.226484,-77.931509,cola_kafka,1,0,0,1
RC0000750,L000750,F0043,2025-06-29,TEC12,No,-1,0,1,0,0,1,1,0,-6.172671,-77.944356,dashboard_acopio,1,0,0,0
RC0000751,L000751,F0001,2025-09-06,TEC04,No,-1,0,0,0,0,0,0,1,-6.236713,-77.780631,cola_kafka,0,0,0,0
RC0000752,L000752,F0103,2025-06-16,TEC07,No_se_sabe,-1,0,0,0,0,0,0,0,-6.17761,-77.916586,formulario_campo,0,0,0,1
RC0000753,L000753,F0104,2025-08-13,TEC06,No_se_sabe,-1,1,1,1,1,1,1,0,-6.209879,-77.862217,cola_kafka,4,0,0,1
RC0000754,L000754,F0112,2025-08-09,TEC08,No_se_sabe,-1,1,0,0,1,1,1,0,-6.276192,-77.861834,formulario_campo,2,0,0,1
RC0000755,L000755,F0067,2025-05-09,TEC06,No_se_sabe,-1,0,0,1,0,1,0,0,-6.265993,-77.767989,formulario_campo,1,0,0,1
RC0000756,L000756,F0040,2026-06-23,TEC08,Si,11,0,1,0,0,1,0,0,-6.173925,-77.908794,formulario_campo,1,0,1,0
RC0000757,L000757,F0054,2026-08-30,TEC12,Si,13,0,0,0,1,1,1,1,-6.195717,-77.864817,formulario_campo,1,0,1,0
RC0000758,L000758,F0021,2026-06-29,TEC07,No,-1,0,0,1,1,1,1,1,-6.289422,-77.861913,formulario_campo,2,0,0,0
RC0000759,L000759,F0049,2026-06-13,TEC11,No,-1,1,0,0,0,1,0,1,-6.194095,-77.914419,formulario_campo,1,1,0,0
RC0000760,L000760,F0074,2026-07-08,TEC01,No_se_sabe,-1,1,0,1,1,1,1,0,-6.273025,-77.871404,cola_kafka,3,0,0,1
RC0000761,L000761,F0073,2025-03-16,TEC12,No,-1,0,0,0,0,0,1,1,-6.195664,-77.918192,formulario_campo,0,0,0,0
RC0000762,L000762,F0085,2025-04-20,TEC06,Si,34,1,0,1,1,1,1,0,-6.275301,-77.854402,dashboard_acopio,3,0,1,0
RC0000763,L000763,F0090,2025-09-06,TEC11,No_se_sabe,-1,0,0,0,0,0,1,1,-6.198123,-77.818198,formulario_campo,0,0,0,1
RC0000764,L000764,F0080,2025-10-27,TEC01,Si,24,1,0,1,0,1,1,0,-6.267555,-77.912652,formulario_campo,2,0,1,0
RC0000765,L000765,F0009,2025-06-02,TEC10,No_se_sabe,-1,0,1,1,1,1,0,0,-6.273523,-77.82576,formulario_campo,3,0,0,1
RC0000766,L000766,F0069,2026-07-15,TEC04,Si,18,1,0,0,0,1,1,1,-6.317657,-77.833012,dashboard_acopio,1,0,1,0
RC0000767,L000767,F0114,2026-06-20,TEC08,Si,44,0,0,0,1,1,0,0,-6.301444,-77.85138,dashboard_acopio,1,0,1,0
RC0000768,L000768,F0029,2026-08-25,TEC11,Si,27,1,0,0,0,1,1,0,-6.194576,-77.84423,cola_kafka,1,0,1,0
RC0000769,L000769,F0096,2025-04-02,TEC10,No,-1,0,0,0,1,1,0,1,-6.1489,-77.809489,cola_kafka,1,0,0,0
RC0000770,L000770,F0055,2025-06-25,TEC06,No_se_sabe,-1,0,1,1,0,1,1,0,-6.241993,-77.879687,cola_kafka,2,0,0,1
RC0000771,L000771,F0060,2025-09-24,TEC12,No_se_sabe,-1,0,0,0,0,0,1,1,-6.301387,-77.830156,formulario_campo,0,0,0,1
RC0000772,L000772,F0093,2025-04-18,TEC06,No,-1,0,0,1,1,1,1,1,-6.244565,-77.906039,formulario_campo,2,0,0,0
RC0000773,L000773,F0005,2025-06-17,TEC05,No_se_sabe,-1,0,1,1,1,1,0,0,-6.203777,-77.898187,cola_kafka,3,0,0,1
RC0000774,L000774,F0072,2026-07-26,TEC12,No,-1,0,1,0,0,1,0,1,-6.082425,-77.827482,dashboard_acopio,1,0,0,0
RC0000775,L000775,F0031,2025-09-15,TEC12,No,-1,1,0,0,0,1,0,0,-6.24574,-77.929661,dashboard_acopio,1,1,0,0
RC0000776,L000776,F0033,2025-06-12,TEC11,No,-1,1,1,0,0,1,0,0,-6.20569,-77.892797,formulario_campo,2,1,0,0
RC0000777,L000777,F0113,2026-07-20,TEC11,Si,8,0,0,0,0,0,1,0,-6.209631,-77.888749,dashboard_acopio,0,0,1,0
RC0000778,L000778,F0049,2026-07-08,TEC05,No_se_sabe,-1,0,0,0,0,0,1,1,-6.194998,-77.914909,formulario_campo,0,0,0,1
RC0000779,L000779,F0050,2025-11-15,TEC11,No_se_sabe,-1,1,0,1,1,1,0,0,-6.299172,-77.91446,dashboard_acopio,3,1,0,1
RC0000780,L000780,F0023,2025-10-30,TEC06,No,-1,0,0,1,0,1,0,1,-6.160378,-77.836729,formulario_campo,1,0,0,0
RC0000781,L000781,F0069,2026-08-02,TEC11,Si,12,0,0,0,1,1,1,1,-6.317878,-77.834531,cola_kafka,1,0,1,0
RC0000782,L000782,F0055,2025-07-23,TEC02,No,-1,0,1,1,0,1,1,1,-6.24147,-77.878998,formulario_campo,2,0,0,0
RC0000783,L000783,F0101,2025-02-17,TEC12,No,-1,0,0,0,0,0,1,1,-6.335172,-77.860266,dashboard_acopio,0,0,0,0
RC0000784,L000784,F0027,2026-05-09,TEC05,Si,21,1,0,0,0,1,1,1,-6.278018,-77.79265,cola_kafka,1,0,1,0
RC0000785,L000785,F0004,2025-05-31,TEC10,No_se_sabe,-1,0,0,1,0,1,0,0,-6.260666,-77.963828,formulario_campo,1,0,0,1
RC0000786,L000786,F0021,2026-08-24,TEC09,No_se_sabe,-1,0,0,0,0,0,1,1,-6.289192,-77.863443,formulario_campo,0,0,0,1
RC0000787,L000787,F0023,2025-07-24,TEC02,No,-1,1,0,1,0,1,0,0,-6.161769,-77.838036,cola_kafka,2,1,0,0
RC0000788,L000788,F0086,2025-03-17,TEC08,Si,35,0,0,1,0,1,0,0,-6.218526,-77.925437,formulario_campo,1,0,1,0
RC0000789,L000789,F0070,2026-08-08,TEC07,No,-1,0,0,0,0,0,1,1,-6.190618,-77.84605,dashboard_acopio,0,0,0,0
RC0000790,L000790,F0038,2025-07-01,TEC10,No,-1,1,0,0,1,1,1,0,-6.241901,-77.855176,formulario_campo,2,0,0,0
RC0000791,L000791,F0026,2026-06-05,TEC07,No,-1,0,0,0,0,0,1,1,-6.234145,-77.771226,dashboard_acopio,0,0,0,0
RC0000792,L000792,F0066,2026-07-19,TEC05,Si,32,1,1,0,0,1,1,1,-6.262824,-77.808825,formulario_campo,2,0,1,0
RC0000793,L000793,F0081,2026-01-10,TEC04,No,-1,1,0,1,0,1,1,0,-6.148981,-77.940424,formulario_campo,2,0,0,0
RC0000794,L000794,F0080,2026-05-01,TEC09,No_se_sabe,-1,1,0,0,0,1,1,1,-6.268475,-77.911131,formulario_campo,1,0,0,1
RC0000795,L000795,F0119,2026-02-26,TEC09,Si,25,0,0,0,0,0,1,1,-6.220529,-77.900694,dashboard_acopio,0,0,1,0
RC0000796,L000796,F0040,2025-08-01,TEC08,No_se_sabe,-1,0,1,0,0,1,1,1,-6.174909,-77.910053,formulario_campo,1,0,0,1
RC0000797,L000797,F0054,2025-04-01,TEC04,Si,24,0,0,0,1,1,1,1,-6.194477,-77.865863,formulario_campo,1,0,1,0
RC0000798,L000798,F0119,2026-06-28,TEC09,Si,19,0,0,1,0,1,1,0,-6.221405,-77.899988,dashboard_acopio,1,0,1,0
RC0000799,L000799,F0042,2025-09-20,TEC07,Si,39,0,0,0,1,1,1,1,-6.20766,-77.96542,dashboard_acopio,1,0,1,0
RC0000800,L000800,F0062,2026-03-17,TEC09,Si,38,1,1,1,0,1,0,0,-6.195093,-77.845285,cola_kafka,3,1,1,0
RC0000801,L000801,F0018,2026-06-19,TEC03,No,-1,1,0,0,1,1,1,1,-6.223213,-77.901251,formulario_campo,2,0,0,0
RC0000802,L000802,F0120,2025-10-03,TEC03,No,-1,1,0,0,0,1,0,0,-6.221639,-77.875927,cola_kafka,1,1,0,0
RC0000803,L000803,F0073,2026-07-11,TEC03,No_se_sabe,-1,0,0,1,0,1,1,0,-6.195852,-77.917129,cola_kafka,1,0,0,1
RC0000804,L000804,F0088,2025-04-18,TEC10,No,-1,0,0,0,1,1,1,1,-6.277262,-77.844221,formulario_campo,1,0,0,0
RC0000805,L000805,F0081,2026-07-02,TEC06,Si,11,0,1,1,1,1,1,0,-6.148067,-77.940776,cola_kafka,3,0,1,0
RC0000806,L000806,F0099,2025-06-26,TEC11,Si,34,0,0,0,1,1,0,0,-6.176205,-77.805054,dashboard_acopio,1,0,1,0
RC0000807,L000807,F0031,2025-04-13,TEC03,No_se_sabe,-1,1,1,1,0,1,0,0,-6.245286,-77.929474,dashboard_acopio,3,1,0,1
RC0000808,L000808,F0116,2025-01-15,TEC07,Si,29,0,1,1,1,1,1,0,-6.225543,-77.84896,dashboard_acopio,3,0,1,0
RC0000809,L000809,F0086,2026-07-16,TEC08,Si,4,1,0,0,1,1,1,0,-6.219199,-77.925909,formulario_campo,2,0,1,0
RC0000810,L000810,F0076,2025-08-18,TEC05,No,-1,1,1,0,0,1,0,0,-6.314631,-77.909054,formulario_campo,2,1,0,0
RC0000811,L000811,F0056,2026-06-16,TEC02,Si,31,1,0,1,0,1,1,0,-6.208613,-77.902479,cola_kafka,2,0,1,0
RC0000812,L000812,F0024,2025-09-24,TEC07,No_se_sabe,-1,1,0,1,0,1,0,0,-6.335323,-77.80275,dashboard_acopio,2,1,0,1
RC0000813,L000813,F0043,2026-05-10,TEC02,Si,12,1,0,1,0,1,1,0,-6.171172,-77.944856,cola_kafka,2,0,1,0
RC0000814,L000814,F0043,2025-04-30,TEC05,Si,1,1,1,0,1,1,0,0,-6.171533,-77.945205,formulario_campo,3,1,1,0
RC0000815,L000815,F0111,2026-04-01,TEC02,No,-1,1,1,0,1,1,1,0,-6.236031,-77.856673,formulario_campo,3,0,0,0
RC0000816,L000816,F0013,2025-04-03,TEC03,No,-1,1,1,1,1,1,1,0,-6.149546,-77.808454,formulario_campo,4,0,0,0
RC0000817,L000817,F0114,2025-05-31,TEC10,No_se_sabe,-1,0,1,0,0,1,1,1,-6.301268,-77.849552,dashboard_acopio,1,0,0,1
RC0000818,L000818,F0038,2025-06-24,TEC03,Si,15,0,0,0,1,1,1,1,-6.243764,-77.856237,formulario_campo,1,0,1,0
RC0000819,L000819,F0087,2025-07-01,TEC03,No_se_sabe,-1,1,0,0,1,1,1,1,-6.209149,-77.798534,formulario_campo,2,0,0,1
RC0000820,L000820,F0019,2025-06-12,TEC08,No,-1,0,1,1,1,1,0,0,-6.22838,-77.859938,cola_kafka,3,0,0,0
RC0000821,L000821,F0089,2026-05-25,TEC10,Si,28,1,1,1,1,1,0,0,-6.212769,-77.849994,formulario_campo,4,1,1,0
RC0000822,L000822,F0029,2026-02-28,TEC05,No,-1,0,0,1,1,1,1,1,-6.194117,-77.843407,cola_kafka,2,0,0,0
