finca_id,fecha,velocidad_viento_kmh,direccion_viento_deg,temperatura_c,humedad_relativa_pct,precipitacion_mm
F0036,2025-09-22,7.48,298.0,24.19,85.9,8.06
F0036,2025-09-23,4.41,235.1,21.42,82.7,0.0
F0036,2025-09-24,4.53,305.4,21.41,78.0,0.0
F0036,2025-09-25,2.7,178.3,22.74,76.8,4.74
F0036,2025-09-26,2.51,222.8,23.05,77.0,3.91
F0036,2025-09-27,3.88,288.7,24.18,77.7,1.04
F0036,2025-09-28,3.95,256.0,21.72,83.9,4.9
F0036,2025-09-29,4.86,245.7,22.61,84.3,0.0
F0036,2025-09-30,7.99,314.2,22.57,83.0,21.23
F0036,2025-10-01,5.26,225.9,23.42,88.1,15.61
F0036,2025-10-02,7.24,211.7,22.32,84.6,1.12
F0036,2025-10-03,2.95,259.9,23.38,73.7,0.0
F0036,2025-10-04,10.16,35.5,21.56,90.8,0.0
F0036,2025-10-05,16.39,248.0,26.03,73.7,0.0
F0036,2025-10-06,5.48,274.6,23.72,71.5,0.0
F0036,2025-10-07,9.18,231.7,22.04,76.4,0.0
F0036,2025-10-08,12.44,241.2,23.43,95.2,23.01
F0036,2025-10-09,4.99,320.6,20.52,72.4,0.0
F0036,2025-10-10,9.17,205.6,22.81,78.6,0.0
F0036,2025-10-11,16.26,3.2,23.7,80.4,0.0
F0036,2025-10-12,3.91,214.3,25.15,80.9,0.0
F0036,2025-10-13,5.72,272.7,22.52,93.5,28.39
F0036,2025-10-14,4.91,311.4,21.74,84.9,0.0
F0036,2025-10-15,12.24,202.2,25.47,82.5,0.0
F0036,2025-10-16,7.32,254.5,21.72,84.5,22.97
F0036,2025-10-17,5.51,207.5,23.25,68.1,0.0
F0036,2025-10-18,3.52,269.6,22.25,70.6,0.0
F0036,2025-10-19,5.7,306.3,20.48,78.6,0.41
F0036,2025-10-20,3.08,163.2,24.38,75.2,0.0
F0036,2025-10-21,7.92,184.6,24.25,76.6,4.75
F0036,2025-10-22,9.2,133.0,25.12,68.1,0.0
F0036,2025-10-23,11.07,348.6,24.97,85.6,2.38
F0036,2025-10-24,4.18,232.3,23.37,74.0,2.56
F0036,2025-10-25,7.72,259.1,22.39,79.4,7.78
F0036,2025-10-26,2.8,274.7,22.37,68.4,1.21
F0036,2025-10-27,4.75,288.4,21.54,74.5,0.0
F0036,2025-10-28,9.54,346.0,22.89,75.0,0.0
F0036,2025-10-29,4.63,193.6,26.49,80.4,0.0
F0036,2025-10-30,7.23,300.8,23.8,77.9,0.0
F0036,2025-10-31,10.06,330.7,20.85,79.5,0.0
F0036,2025-11-01,3.3,292.1,22.59,71.7,0.0
F0036,2025-11-02,1.98,307.1,22.96,74.7,0.0
F0036,2025-11-03,13.65,345.6,23.6,78.7,0.0
F0036,2025-11-04,9.59,235.6,28.89,76.7,0.0
F0036,2025-11-05,8.15,171.6,22.56,73.7,0.59
F0036,2025-11-06,12.61,284.7,24.09,71.8,0.0
F0036,2025-11-07,5.34,346.5,24.89,77.0,0.0
F0036,2025-11-08,7.06,218.9,21.32,70.8,0.0
F0036,2025-11-09,2.0,18.4,21.26,76.8,9.24
F0036,2025-11-10,9.7,256.6,24.5,80.6,4.29
F0036,2025-11-11,4.74,295.6,24.59,64.4,0.0
F0036,2025-11-12,2.67,229.1,23.21,76.0,0.0
F0036,2025-11-13,5.29,282.7,23.74,73.9,12.69
F0036,2025-11-14,8.63,282.0,21.38,76.2,13.55
F0036,2025-11-15,8.9,264.9,27.63,70.2,11.9
F0036,2025-11-16,19.06,222.6,22.98,75.5,0.0
F0036,2025-11-17,9.51,313.7,25.04,70.7,0.0
F0036,2025-11-18,14.03,202.1,24.27,66.8,0.0
F0036,2025-11-19,9.01,211.5,26.74,67.2,0.0
F0036,2025-11-20,11.37,250.9,26.95,70.1,0.0
F0036,2025-11-21,8.49,187.8,24.72,73.9,0.0
F0036,2025-11-22,16.74,245.4,26.17,70.8,7.61
F0036,2025-11-23,11.46,180.1,23.05,67.2,0.0
F0036,2025-11-24,7.68,283.7,23.38,70.7,0.0
F0036,2025-11-25,4.22,225.8,23.87,79.3,0.0
F0036,2025-11-26,9.69,302.4,26.81,75.4,0.0
F0036,2025-11-27,13.62,273.3,19.93,74.6,0.0
F0036,2025-11-28,4.27,290.2,22.85,72.9,0.0
F0036,2025-11-29,20.38,208.2,24.49,75.5,4.3
F0036,2025-11-30,8.32,148.8,27.82,75.7,0.39
F0036,2025-12-01,12.81,292.9,26.01,78.3,0.0
F0036,2025-12-02,6.91,143.8,27.3,69.4,0.0
F0036,2025-12-03,7.87,183.7,25.55,65.6,6.83
F0036,2025-12-04,6.76,259.9,23.93,81.6,23.61
F0036,2025-12-05,9.95,257.8,26.58,83.0,10.98
F0036,2025-12-06,7.88,176.3,25.68,70.8,0.0
F0036,2025-12-07,4.15,307.1,26.71,74.9,1.42
F0036,2025-12-08,2.31,22.9,23.29,76.1,0.0
F0036,2025-12-09,12.86,166.4,26.97,81.2,0.0
F0036,2025-12-10,16.05,262.4,22.21,67.8,0.0
F0036,2025-12-11,8.16,307.5,24.55,71.9,0.0
F0036,2025-12-12,17.03,284.5,23.14,67.0,4.66
F0036,2025-12-13,9.76,231.4,27.54,69.3,0.0
F0036,2025-12-14,12.02,290.9,26.72,69.8,0.0
F0036,2025-12-15,12.55,272.5,26.43,75.0,0.0
F0036,2025-12-16,9.26,168.6,24.65,69.6,0.0
F0036,2025-12-17,8.1,218.4,25.44,76.7,0.0
F0036,2025-12-18,4.19,310.1,24.26,67.6,0.0
F0036,2025-12-19,12.79,258.7,22.3,67.4,0.0
F0036,2025-12-20,8.97,203.6,23.95,68.9,0.0
F0036,2025-12-21,19.48,223.9,24.87,73.3,9.94
F0036,2025-12-22,2.94,28.5,25.86,70.5,0.0
F0036,2025-12-23,11.97,157.6,24.4,69.9,0.0
F0036,2025-12-24,13.35,308.3,28.47,71.2,0.0
F0036,2025-12-25,19.24,201.9,23.62,74.1,0.0
F0036,2025-12-26,21.88,275.3,25.74,82.8,36.73
F0036,2025-12-27,6.91,240.0,27.25,72.4,0.0
F0036,2025-12-28,1.15,281.9,27.57,69.2,0.0
F0036,2025-12-29,4.05,199.3,26.7,81.5,0.0
F0036,2025-12-30,9.29,266.5,23.86,77.0,4.12
F0036,2025-12-31,9.23,325.7,25.74,73.5,0.0
F0036,2026-01-01,14.12,326.1,24.27,70.3,0.0
F0036,2026-01-02,21.93,306.9,25.42,75.8,0.0
F0036,2026-01-03,5.61,280.9,23.69,67.4,0.0
F0036,2026-01-04,5.47,288.3,24.28,67.9,0.0
F0036,2026-01-05,19.75,277.1,22.94,65.4,0.0
F0036,2026-01-06,2.73,287.0,26.28,73.2,0.0
F0036,2026-01-07,16.83,266.8,27.81,74.8,0.0
F0036,2026-01-08,10.28,16.1,22.18,71.9,0.0
F0036,2026-01-09,10.53,198.9,26.86,62.8,0.0
F0036,2026-01-10,13.82,311.0,26.5,65.8,0.0
F0036,2026-01-11,24.71,223.0,28.29,76.5,0.0
F0036,2026-01-12,16.17,282.1,24.29,79.2,0.0
F0036,2026-01-13,27.89,212.2,23.95,71.7,0.0
F0036,2026-01-14,4.28,185.7,23.76,73.9,0.0
F0036,2026-01-15,7.45,318.7,25.46,65.3,0.0
F0036,2026-01-16,5.2,286.0,26.53,65.4,0.0
F0036,2026-01-17,6.88,178.2,26.67,65.7,0.0
F0036,2026-01-18,5.89,251.9,27.5,66.3,0.0
F0036,2026-01-19,10.62,285.6,24.32,67.5,0.0
F0036,2026-01-20,7.17,250.4,25.21,70.6,0.0
F0036,2026-01-21,16.48,208.0,26.96,73.7,0.0
F0036,2026-01-22,10.6,44.7,24.08,69.7,0.0
F0036,2026-01-23,18.09,220.7,26.27,72.5,0.0
F0036,2026-01-24,6.21,237.2,25.97,78.9,0.0
F0036,2026-01-25,14.85,275.8,25.25,79.4,3.61
F0036,2026-01-26,6.1,236.1,25.21,72.5,0.0
F0036,2026-01-27,7.92,245.2,20.57,69.2,7.09
F0036,2026-01-28,4.53,310.2,25.64,72.9,0.0
F0036,2026-01-29,12.76,203.0,24.24,63.7,0.0
F0036,2026-01-30,5.47,237.5,28.52,74.8,2.12
F0036,2026-01-31,8.05,209.7,25.64,73.8,0.0
F0036,2026-02-01,3.65,252.6,25.97,71.0,0.0
F0036,2026-02-02,6.22,42.2,23.34,78.1,0.0
F0036,2026-02-03,11.08,261.0,24.3,70.2,0.0
F0036,2026-02-04,19.27,317.1,28.38,70.0,0.0
F0036,2026-02-05,4.06,309.6,22.88,81.7,0.0
F0036,2026-02-06,6.89,283.3,25.03,81.2,6.28
F0036,2026-02-07,8.93,301.2,24.95,78.3,0.0
F0036,2026-02-08,7.82,292.7,24.43,76.2,0.0
F0036,2026-02-09,11.16,349.1,27.45,70.4,0.0
F0036,2026-02-10,4.28,229.2,23.39,78.0,0.26
F0036,2026-02-11,6.08,263.7,27.56,61.2,0.0
F0036,2026-02-12,11.19,289.3,27.86,80.3,0.0
F0036,2026-02-13,7.45,290.2,21.2,69.7,1.22
F0036,2026-02-14,15.26,123.0,26.7,63.5,0.0
F0036,2026-02-15,2.87,352.1,22.67,71.6,0.0
F0036,2026-02-16,16.99,224.9,23.42,84.3,20.63
F0036,2026-02-17,10.33,7.2,24.48,76.3,9.33
F0036,2026-02-18,6.43,248.5,23.88,76.4,0.0
F0036,2026-02-19,8.78,326.4,26.63,76.7,20.41
F0036,2026-02-20,10.44,268.5,24.95,70.9,0.0
F0036,2026-02-21,10.29,250.9,26.13,73.5,0.0
F0036,2026-02-22,9.67,290.0,25.74,71.0,12.19
F0036,2026-02-23,6.0,260.4,25.17,64.6,0.0
F0036,2026-02-24,6.45,258.2,23.96,67.4,0.0
F0036,2026-02-25,9.77,313.9,24.28,73.2,0.0
F0036,2026-02-26,7.3,263.8,27.07,63.8,0.0
F0036,2026-02-27,3.31,246.6,28.15,72.5,0.0
F0036,2026-02-28,8.39,304.1,25.56,72.1,0.0
F0036,2026-03-01,9.37,275.3,22.89,74.5,0.0
F0036,2026-03-02,2.68,265.7,24.55,70.8,0.0
F0036,2026-03-03,13.66,334.3,26.0,72.6,0.0
F0036,2026-03-04,11.86,177.0,21.27,77.4,0.0
F0036,2026-03-05,6.37,307.9,22.11,76.3,0.0
F0036,2026-03-06,11.24,177.1,23.06,73.8,13.04
F0036,2026-03-07,11.08,253.0,24.4,73.8,0.0
F0036,2026-03-08,5.24,291.9,23.51,80.8,0.0
F0036,2026-03-09,6.67,339.7,26.28,71.8,0.0
F0036,2026-03-10,17.81,289.6,21.66,73.8,0.0
F0036,2026-03-11,6.8,192.1,22.64,72.2,1.33
F0036,2026-03-12,10.57,244.8,22.8,74.2,0.0
F0036,2026-03-13,10.74,267.3,24.34,85.9,27.45
F0036,2026-03-14,16.42,285.4,26.73,77.2,0.0
F0036,2026-03-15,3.03,152.5,23.42,76.2,0.0
F0036,2026-03-16,7.9,261.3,24.31,85.0,0.0
F0036,2026-03-17,5.86,298.2,26.11,77.3,20.81
F0036,2026-03-18,7.51,197.5,23.61,89.0,23.88
F0036,2026-03-19,12.38,7.5,25.37,88.3,28.02
F0036,2026-03-20,4.13,307.2,25.84,90.8,26.14
F0036,2026-03-21,10.48,245.6,25.2,77.5,0.0
F0036,2026-03-22,5.5,280.0,24.98,79.9,5.8
F0036,2026-03-23,16.42,140.8,22.65,72.4,4.09
F0036,2026-03-24,10.01,273.1,22.47,73.3,0.0
F0036,2026-03-25,9.35,265.3,28.06,79.6,0.0
F0036,2026-03-26,9.03,266.5,24.43,77.4,1.58
F0036,2026-03-27,10.95,233.3,21.98,70.6,0.0
F0036,2026-03-28,7.56,306.7,24.71,88.1,4.43
F0036,2026-03-29,14.1,32.3,23.55,75.2,0.0
F0036,2026-03-30,6.57,260.3,20.44,76.7,0.0
F0036,2026-03-31,5.35,286.5,22.33,84.2,16.62
F0036,2026-04-01,8.46,2.2,22.98,82.7,0.0
F0036,2026-04-02,7.52,28.3,23.71,73.8,1.66
F0036,2026-04-03,9.62,267.9,24.16,75.1,0.0
F0036,2026-04-04,5.7,204.0,25.02,83.5,3.72
F0036,2026-04-05,3.3,247.2,25.07,79.2,0.0
F0036,2026-04-06,4.75,214.2,24.8,78.3,6.64
F0036,2026-04-07,14.65,309.9,24.31,72.2,0.0
F0036,2026-04-08,5.55,191.4,22.31,78.5,0.0
F0036,2026-04-09,10.71,319.0,23.71,85.6,11.52
F0036,2026-04-10,11.52,338.0,21.85,72.0,0.0
F0036,2026-04-11,7.61,276.2,24.0,74.5,1.2
F0036,2026-04-12,6.08,249.5,25.25,80.6,1.53
F0036,2026-04-13,7.69,172.8,26.67,74.2,0.0
F0036,2026-04-14,4.87,31.7,27.19,78.5,0.0
F0036,2026-04-15,8.28,253.1,21.15,89.2,12.6
F0036,2026-04-16,10.79,196.0,21.29,83.5,21.2
F0036,2026-04-17,2.5,283.7,23.75,82.1,8.19
F0036,2026-04-18,2.61,353.7,25.57,93.1,18.93
F0036,2026-04-19,6.39,257.1,22.31,78.4,0.0
F0036,2026-04-20,12.21,341.3,22.76,87.9,7.72
F0036,2026-04-21,6.41,250.8,21.21,76.0,0.0
F0036,2026-04-22,7.4,210.3,24.57,90.4,0.0
F0036,2026-04-23,2.58,281.0,22.04,87.5,9.37
F0036,2026-04-24,4.11,221.3,19.71,97.8,35.65
F0036,2026-04-25,5.6,251.0,23.78,93.5,29.53
F0036,2026-04-26,7.79,279.9,24.83,73.4,2.34
F0036,2026-04-27,10.21,300.9,24.56,84.6,13.65
F0036,2026-04-28,4.07,327.0,27.26,80.6,4.35
F0036,2026-04-29,8.82,305.5,22.38,79.8,0.0
F0036,2026-04-30,3.93,208.6,21.31,77.4,0.82
F0036,2026-05-01,3.75,313.9,23.07,81.7,8.62
F0036,2026-05-02,4.81,309.4,19.22,76.0,0.0
F0036,2026-05-03,6.81,303.9,25.1,75.9,0.0
F0036,2026-05-04,10.46,358.8,25.55,77.8,0.0
F0036,2026-05-05,2.73,295.9,20.92,79.2,0.0
F0036,2026-05-06,8.79,184.7,20.79,80.1,1.82
F0036,2026-05-07,5.79,235.0,20.65,86.2,4.33
F0036,2026-05-08,11.25,218.2,22.07,77.2,0.0
F0036,2026-05-09,8.44,280.6,21.32,80.5,11.14
F0036,2026-05-10,1.82,307.2,23.19,83.5,0.0
F0036,2026-05-11,7.52,295.9,23.6,80.2,0.72
F0036,2026-05-12,6.7,254.8,21.38,81.1,16.62
F0036,2026-05-13,5.02,305.2,20.55,73.9,0.46
F0036,2026-05-14,4.3,174.2,25.87,81.3,0.17
F0036,2026-05-15,8.29,189.2,18.35,91.9,19.39
F0036,2026-05-16,7.58,227.8,23.7,80.7,5.72
F0036,2026-05-17,15.16,300.2,23.61,81.6,0.0
F0036,2026-05-18,8.12,322.9,23.22,84.1,14.14
F0036,2026-05-19,3.87,336.9,21.08,83.1,2.05
F0036,2026-05-20,13.03,270.1,20.32,75.9,2.86
F0036,2026-05-21,6.19,230.9,23.48,80.1,0.0
F0036,2026-05-22,4.66,302.7,23.75,100.0,31.4
F0036,2026-05-23,6.02,289.2,23.99,78.8,1.56
F0036,2026-05-24,2.79,243.0,22.9,85.8,16.78
F0036,2026-05-25,11.25,290.7,24.96,80.9,0.0
F0036,2026-05-26,6.03,251.4,22.21,83.4,0.0
F0036,2026-05-27,4.84,269.2,19.54,76.9,0.0
F0036,2026-05-28,6.91,207.5,23.41,87.0,4.67
F0036,2026-05-29,4.09,290.9,21.81,87.6,0.14
F0036,2026-05-30,6.67,201.5,20.97,85.7,7.7
F0036,2026-05-31,5.12,237.2,16.75,82.4,15.35
F0036,2026-06-01,8.54,22.8,23.49,82.0,2.82
F0036,2026-06-02,6.76,276.1,18.5,92.4,4.24
F0036,2026-06-03,2.8,207.4,22.46,83.8,2.11
F0036,2026-06-04,5.85,290.8,21.66,88.8,10.22
F0036,2026-06-05,4.0,207.8,19.75,88.2,0.0
F0036,2026-06-06,8.05,304.0,22.16,95.2,4.45
F0036,2026-06-07,2.54,216.1,20.68,90.1,15.45
F0036,2026-06-08,5.35,62.6,25.36,84.5,5.65
F0036,2026-06-09,4.41,225.0,20.33,87.3,5.95
F0036,2026-06-10,2.31,230.8,22.05,83.3,11.66
F0036,2026-06-11,9.24,286.6,18.71,88.3,0.0
F0036,2026-06-12,4.67,189.2,20.74,85.5,12.91
F0036,2026-06-13,2.12,285.0,24.22,86.7,0.0
F0036,2026-06-14,1.69,208.5,20.25,79.3,4.79
F0036,2026-06-15,0.91,165.1,21.41,81.9,0.06
F0036,2026-06-16,6.39,355.4,21.17,85.3,4.26
F0036,2026-06-17,4.86,243.8,22.33,87.5,4.75
F0036,2026-06-18,6.33,350.6,20.48,99.4,29.47
F0036,2026-06-19,2.77,331.2,21.17,86.1,0.0
F0036,2026-06-20,7.93,266.9,20.15,86.2,7.18
F0036,2026-06-21,3.69,285.3,19.84,100.0,69.6
F0036,2026-06-22,8.88,239.3,21.31,83.7,3.73
F0036,2026-06-23,4.88,151.6,22.87,98.8,16.15
F0036,2026-06-24,2.97,259.6,21.98,96.5,21.19
F0036,2026-06-25,5.9,165.8,21.14,80.6,0.0
F0036,2026-06-26,8.01,313.4,20.91,89.8,2.33
F0036,2026-06-27,1.47,241.9,20.87,91.0,19.95
F0036,2026-06-28,6.03,241.5,20.91,78.1,0.0
F0036,2026-06-29,6.02,2.7,17.17,85.5,0.46
F0036,2026-06-30,11.07,8.4,19.76,83.7,7.89
F0036,2026-07-01,4.63,254.7,19.12,97.8,24.45
F0036,2026-07-02,3.02,297.7,20.09,89.3,0.0
F0036,2026-07-03,6.35,250.6,23.94,85.7,2.86
F0036,2026-07-04,3.25,254.8,18.81,94.2,10.86
F0036,2026-07-05,2.63,308.7,20.08,97.9,38.8
F0036,2026-07-06,8.3,288.0,20.61,85.4,13.64
F0036,2026-07-07,3.75,252.3,21.11,97.2,28.85
F0036,2026-07-08,8.01,279.9,20.45,87.4,7.51
F0036,2026-07-09,3.16,171.5,23.18,87.0,0.0
F0036,2026-07-10,6.76,221.3,25.07,83.8,0.0
F0036,2026-07-11,4.13,169.8,20.87,82.4,6.87
F0036,2026-07-12,5.7,276.9,21.4,78.1,2.52
F0036,2026-07-13,3.64,223.3,22.17,88.2,4.49
F0036,2026-07-14,3.94,11.2,19.73,83.4,2.56
F0036,2026-07-15,3.17,195.8,19.82,95.5,4.97
F0036,2026-07-16,1.43,228.0,22.52,83.8,3.66
F0036,2026-07-17,4.95,273.6,18.35,88.8,18.99
F0036,2026-07-18,3.32,267.2,22.44,81.9,2.69
F0036,2026-07-19,9.97,179.6,20.24,87.2,0.38
F0036,2026-07-20,5.87,291.2,24.04,87.2,4.96
F0036,2026-07-21,4.56,228.0,17.97,99.6,22.43
F0036,2026-07-22,3.97,298.5,21.53,82.4,4.47
F0036,2026-07-23,7.16,311.3,23.57,88.7,3.96
F0036,2026-07-24,8.0,301.0,18.04,82.0,5.98
F0036,2026-07-25,13.36,232.9,21.26,90.4,16.37
F0036,2026-07-26,7.02,224.8,22.45,87.3,22.44
F0036,2026-07-27,6.94,255.0,24.15,94.6,2.74
F0036,2026-07-28,15.27,280.4,21.68,80.0,0.0
F0036,2026-07-29,9.69,189.0,20.45,88.9,12.44
F0036,2026-07-30,5.85,298.0,21.12,92.6,23.85
F0036,2026-07-31,5.35,246.1,21.58,88.6,23.63
F0036,2026-08-01,4.94,291.5,21.47,95.2,6.89
F0036,2026-08-02,7.76,242.4,21.66,91.0,22.71
F0036,2026-08-03,3.54,235.1,20.91,77.9,2.41
F0036,2026-08-04,4.31,251.5,22.38,92.2,27.94
F0036,2026-08-05,3.5,264.2,24.84,79.6,0.35
F0036,2026-08-06,1.05,159.2,19.91,88.5,29.09
F0036,2026-08-07,3.12,173.5,20.09,93.8,38.87
F0036,2026-08-08,10.37,350.6,21.51,83.9,1.41
F0036,2026-08-09,4.89,222.7,19.39,79.5,1.19
F0036,2026-08-10,10.38,287.7,21.65,92.7,1.77
F0036,2026-08-11,3.74,333.5,21.75,89.0,0.85
F0036,2026-08-12,6.01,314.1,23.4,84.7,0.0
F0036,2026-08-13,4.25,278.7,21.58,83.3,1.53
F0036,2026-08-14,5.68,244.2,22.94,95.2,6.36
F0036,2026-08-15,2.42,222.9,19.57,88.3,0.91
F0036,2026-08-16,6.2,241.1,21.05,89.7,2.25
F0036,2026-08-17,10.88,341.3,19.34,92.5,9.45
F0036,2026-08-18,5.32,213.8,25.44,83.2,3.57
F0036,2026-08-19,4.62,246.0,20.51,89.4,2.53
F0036,2026-08-20,5.41,277.4,22.84,81.3,6.31
F0036,2026-08-21,7.01,239.6,19.99,90.6,1.09
F0036,2026-08-22,9.28,329.4,21.95,84.2,0.0
F0036,2026-08-23,5.24,217.4,21.87,75.6,0.0
F0036,2026-08-24,3.64,281.5,23.7,85.6,0.0
F0036,2026-08-25,5.72,292.5,23.47,84.0,0.0
F0036,2026-08-26,4.09,182.4,20.1,84.4,5.15
F0036,2026-08-27,4.22,330.0,22.26,81.1,5.97
F0036,2026-08-28,2.75,292.1,23.25,86.8,19.64
F0036,2026-08-29,4.98,298.3,24.42,90.1,3.2
F0036,2026-08-30,5.56,217.4,23.24,87.1,8.44
F0036,2026-08-31,5.95,162.1,19.34,88.6,3.96
F0037,2025-01-01,16.57,337.1,30.34,67.6,0.0
F0037,2025-01-02,15.95,335.1,26.16,78.9,17.55
F0037,2025-01-03,14.65,14.9,26.63,78.8,0.0
F0037,2025-01-04,12.19,13.8,29.95,67.4,0.0
F0037,2025-01-05,8.68,358.6,26.46,75.2,0.0
F0037,2025-01-06,8.14,142.4,28.62,71.5,0.0
F0037,2025-01-07,4.63,311.4,29.38,72.3,0.0
F0037,2025-01-08,20.42,71.9,28.52,64.0,0.0
F0037,2025-01-09,5.67,57.9,29.34,68.2,0.0
F0037,2025-01-10,7.26,29.0,26.68,69.4,0.0
F0037,2025-01-11,3.75,21.1,24.51,69.5,0.0
F0037,2025-01-12,13.27,287.1,26.39,70.5,0.0
F0037,2025-01-13,10.52,127.9,27.11,69.8,0.0
F0037,2025-01-14,6.77,17.8,32.63,75.7,0.0
F0037,2025-01-15,8.39,32.2,28.77,67.2,0.0
F0037,2025-01-16,7.03,239.2,28.01,71.5,0.0
F0037,2025-01-17,6.09,32.7,29.27,70.6,0.0
F0037,2025-01-18,3.95,43.4,28.99,69.1,0.0
F0037,2025-01-19,21.24,27.9,27.03,70.8,2.35
F0037,2025-01-20,6.31,58.1,27.92,68.2,0.0
F0037,2025-01-21,2.96,289.6,29.27,67.4,0.0
F0037,2025-01-22,10.57,35.7,27.13,67.2,0.0
F0037,2025-01-23,12.08,286.9,29.46,74.8,0.0
F0037,2025-01-24,2.51,56.2,24.96,77.0,2.24
F0037,2025-01-25,11.91,354.9,28.31,69.5,0.0
F0037,2025-01-26,9.39,1.4,25.64,65.9,6.62
F0037,2025-01-27,2.92,41.3,27.81,75.6,0.0
F0037,2025-01-28,10.79,27.0,24.53,74.4,0.0
F0037,2025-01-29,6.54,327.3,25.56,75.7,0.0
F0037,2025-01-30,5.23,37.3,25.75,62.7,0.0
F0037,2025-01-31,10.01,53.0,29.18,77.6,0.0
F0037,2025-02-01,9.28,52.6,28.51,76.3,0.0
F0037,2025-02-02,5.68,66.1,27.8,61.1,0.0
F0037,2025-02-03,4.51,81.3,28.69,69.9,0.0
F0037,2025-02-04,5.14,30.2,26.29,71.2,0.0
F0037,2025-02-05,4.09,8.4,27.46,85.2,17.58
F0037,2025-02-06,7.25,275.0,28.44,73.0,21.72
F0037,2025-02-07,11.57,346.0,29.14,67.1,3.06
F0037,2025-02-08,4.79,26.2,26.38,81.5,0.0
F0037,2025-02-09,19.37,78.6,28.63,74.3,8.93
F0037,2025-02-10,3.1,345.8,27.1,77.9,16.99
F0037,2025-02-11,8.05,11.0,27.48,66.0,0.0
F0037,2025-02-12,8.38,2.0,28.2,67.0,0.0
F0037,2025-02-13,11.16,11.7,25.56,64.6,0.0
F0037,2025-02-14,14.11,77.7,27.86,72.5,0.0
F0037,2025-02-15,4.94,4.9,30.48,76.4,0.0
F0037,2025-02-16,3.55,114.7,28.81,72.1,0.0
F0037,2025-02-17,6.75,359.3,25.58,65.6,0.0
F0037,2025-02-18,2.84,157.0,26.55,69.8,0.0
F0037,2025-02-19,5.21,58.6,27.62,68.8,0.0
F0037,2025-02-20,6.26,59.7,28.23,73.6,0.0
F0037,2025-02-21,25.19,21.1,26.22,84.2,4.66
F0037,2025-02-22,8.38,330.2,27.17,74.8,0.0
F0037,2025-02-23,6.6,58.7,28.41,74.8,0.0
F0037,2025-02-24,5.51,53.6,27.16,61.9,0.0
F0037,2025-02-25,3.25,19.9,29.25,71.1,0.0
F0037,2025-02-26,8.76,313.9,27.01,70.3,0.0
F0037,2025-02-27,10.86,353.6,25.31,69.4,0.0
F0037,2025-02-28,6.96,318.5,30.37,60.4,4.11
F0037,2025-03-01,2.35,4.3,26.06,70.6,0.0
F0037,2025-03-02,8.86,39.9,28.14,81.8,0.0
F0037,2025-03-03,7.99,134.6,27.17,77.9,0.0
F0037,2025-03-04,5.79,80.5,26.66,75.1,0.0
F0037,2025-03-05,4.18,341.2,26.69,79.5,0.0
F0037,2025-03-06,5.71,92.8,28.17,72.0,0.0
F0037,2025-03-07,11.79,4.4,28.7,82.9,31.51
F0037,2025-03-08,11.04,80.2,26.97,75.7,5.41
F0037,2025-03-09,7.09,102.6,29.09,76.9,0.0
F0037,2025-03-10,8.52,64.6,25.58,75.8,0.0
F0037,2025-03-11,16.01,69.7,27.63,73.9,0.0
F0037,2025-03-12,4.95,7.0,29.1,74.6,2.62
F0037,2025-03-13,5.91,330.1,25.23,71.7,1.1
F0037,2025-03-14,13.96,358.4,26.37,79.8,0.0
F0037,2025-03-15,4.22,5.2,23.85,83.5,22.63
F0037,2025-03-16,5.45,320.2,27.69,74.6,15.0
F0037,2025-03-17,10.63,324.1,26.5,78.9,0.0
F0037,2025-03-18,2.18,339.1,29.23,69.1,0.0
F0037,2025-03-19,13.46,13.2,24.49,73.9,0.0
F0037,2025-03-20,7.21,63.1,28.96,77.2,2.5
F0037,2025-03-21,3.62,24.7,26.55,73.7,0.0
F0037,2025-03-22,9.86,39.9,31.25,82.6,0.0
F0037,2025-03-23,17.5,17.3,27.18,76.0,0.0
F0037,2025-03-24,8.86,67.1,26.38,79.6,4.38
F0037,2025-03-25,10.38,135.5,26.77,76.5,0.0
F0037,2025-03-26,5.53,330.1,28.03,75.1,6.3
F0037,2025-03-27,8.53,43.2,27.0,72.3,3.48
F0037,2025-03-28,5.34,152.5,25.82,86.2,11.75
F0037,2025-03-29,5.87,61.3,27.4,79.6,0.0
F0037,2025-03-30,13.0,343.3,26.67,75.7,0.0
F0037,2025-03-31,2.79,15.6,21.79,79.4,0.0
F0037,2025-04-01,4.46,111.1,25.72,76.9,4.75
F0037,2025-04-02,13.56,84.3,28.2,67.6,0.0
F0037,2025-04-03,4.62,20.4,26.28,78.3,0.0
F0037,2025-04-04,4.62,41.6,25.59,80.6,29.42
F0037,2025-04-05,2.62,350.7,27.01,71.0,2.95
F0037,2025-04-06,10.16,27.5,24.84,81.0,14.1
F0037,2025-04-07,5.48,11.6,28.2,77.1,1.19
F0037,2025-04-08,10.75,294.5,24.8,74.5,0.0
F0037,2025-04-09,8.46,345.5,29.02,78.6,11.41
F0037,2025-04-10,5.11,122.7,26.54,75.9,10.6
F0037,2025-04-11,12.22,326.8,25.44,81.8,0.0
F0037,2025-04-12,3.55,13.4,25.24,81.0,22.03
F0037,2025-04-13,7.7,23.0,26.01,81.0,0.0
F0037,2025-04-14,14.6,93.2,25.26,91.7,15.48
F0037,2025-04-15,1.85,60.1,22.23,91.4,6.21
