muestra_id,lote_id,finca_id,agroquimico,kit,tipo_lectura,ppm_detectado,lod_ppm,umbral_ppm,is_detectado,excede_umbral,fecha_muestreo,laboratorio,operador,ppm_simulado_interno
M0005120,L000920,F0059,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00592,0.005,0.05,True,False,2025-02-15,LAB Movil Campana,TEC10,0.00592
M0005121,L000921,F0001,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02453,0.005,0.05,True,False,2025-06-27,LAB Movil Campana,TEC01,0.02453
M0005122,L000922,F0050,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-06-07,LAB Movil Campana,TEC12,0.0
M0005123,L000923,F0009,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.05298,0.005,0.05,True,True,2026-07-13,LAB Movil Campana,TEC03,0.05298
M0005124,L000924,F0073,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00184,0.005,0.05,False,False,2025-09-04,LAB Acopio Sur,TEC06,0.00184
M0005125,L000925,F0031,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.05157,0.005,0.05,True,True,2026-03-31,LAB Acopio Sur,TEC03,0.05157
M0005126,L000926,F0051,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01449,0.005,0.05,True,False,2026-06-22,LAB Acopio Norte,TEC01,0.01449
M0005127,L000927,F0046,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-03-15,LAB Movil Campana,TEC12,0.0
M0005128,L000928,F0042,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00576,0.005,0.05,True,False,2025-06-28,LAB Acopio Sur,TEC01,0.00576
M0005129,L000929,F0012,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00425,0.005,0.05,False,False,2026-05-17,LAB Acopio Sur,TEC10,0.00425
M0005130,L000930,F0112,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01308,0.005,0.05,True,False,2025-08-04,LAB Movil Campana,TEC06,0.01308
M0005131,L000931,F0105,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.29651,0.005,0.05,True,True,2025-04-16,LAB Movil Campana,TEC02,0.29651
M0005132,L000932,F0033,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-06-08,LAB Acopio Sur,TEC07,0.0
M0005133,L000933,F0070,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01262,0.005,0.05,True,False,2026-07-15,LAB Acopio Sur,TEC07,0.01262
M0005134,L000934,F0042,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01263,0.005,0.05,True,False,2026-06-21,LAB Movil Campana,TEC12,0.01263
M0005135,L000935,F0027,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0875,0.005,0.05,True,True,2025-05-10,LAB Acopio Sur,TEC09,0.0875
M0005136,L000936,F0046,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.05385,0.005,0.05,True,True,2025-09-22,LAB Movil Campana,TEC04,0.05385
M0005137,L000937,F0038,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-07-17,LAB Acopio Sur,TEC08,0.0
M0005138,L000938,F0082,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00954,0.005,0.05,True,False,2025-06-14,LAB Acopio Norte,TEC05,0.00954
M0005139,L000939,F0072,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-04-07,LAB Movil Campana,TEC09,0.0
M0005140,L000940,F0027,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01392,0.005,0.05,True,False,2026-06-23,LAB Acopio Sur,TEC09,0.01392
M0005141,L000941,F0060,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00015,0.005,0.05,False,False,2026-08-06,LAB Movil Campana,TEC09,0.00015
M0005142,L000942,F0072,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-02-25,LAB Acopio Norte,TEC01,0.0
M0005143,L000943,F0064,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02284,0.005,0.05,True,False,2025-06-28,LAB Acopio Sur,TEC12,0.02284
M0005144,L000944,F0102,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-04-10,LAB Movil Campana,TEC06,0.0
M0005145,L000945,F0072,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-07-17,LAB Acopio Norte,TEC04,0.0
M0005146,L000946,F0055,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-06-13,LAB Acopio Sur,TEC02,0.0
M0005147,L000947,F0026,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00079,0.005,0.05,False,False,2025-09-16,LAB Acopio Norte,TEC12,0.00079
M0005148,L000948,F0010,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00218,0.005,0.05,False,False,2025-08-15,LAB Acopio Sur,TEC02,0.00218
M0005149,L000949,F0081,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00345,0.005,0.05,False,False,2026-05-29,LAB Movil Campana,TEC04,0.00345
M0005150,L000950,F0024,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-08-07,LAB Acopio Norte,TEC09,0.0
M0005151,L000951,F0014,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01076,0.005,0.05,True,False,2026-04-20,LAB Acopio Sur,TEC01,0.01076
M0005152,L000952,F0045,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.20408,0.005,0.05,True,True,2025-09-21,LAB Movil Campana,TEC05,0.20408
M0005153,L000953,F0096,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.06429,0.005,0.05,True,True,2026-04-02,LAB Movil Campana,TEC06,0.06429
M0005154,L000954,F0120,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00804,0.005,0.05,True,False,2025-06-18,LAB Acopio Sur,TEC01,0.00804
M0005155,L000955,F0047,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00367,0.005,0.05,False,False,2026-06-01,LAB Movil Campana,TEC06,0.00367
M0005156,L000956,F0105,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.04168,0.005,0.05,True,False,2026-07-12,LAB Movil Campana,TEC09,0.04168
M0005157,L000957,F0063,Clorpirifos,ELISA_CPF_96,Cuantitativo,2e-05,0.005,0.05,False,False,2026-03-21,LAB Movil Campana,TEC07,2e-05
M0005158,L000958,F0009,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-04-11,LAB Movil Campana,TEC01,0.0
M0005159,L000959,F0109,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00074,0.005,0.05,False,False,2025-08-16,LAB Acopio Sur,TEC10,0.00074
M0005160,L000960,F0107,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.07286,0.005,0.05,True,True,2026-05-07,LAB Movil Campana,TEC10,0.07286
M0005161,L000961,F0093,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00235,0.005,0.05,False,False,2025-06-29,LAB Acopio Norte,TEC01,0.00235
M0005162,L000962,F0027,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.03601,0.005,0.05,True,False,2025-09-05,LAB Acopio Norte,TEC11,0.03601
M0005163,L000963,F0094,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.03166,0.005,0.05,True,False,2025-06-30,LAB Movil Campana,TEC11,0.03166
M0005164,L000964,F0077,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-06,LAB Acopio Sur,TEC10,0.0
M0005165,L000965,F0034,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-06-28,LAB Movil Campana,TEC01,0.0
M0005166,L000966,F0061,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00615,0.005,0.05,True,False,2025-07-21,LAB Acopio Sur,TEC01,0.00615
M0005167,L000967,F0049,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00427,0.005,0.05,False,False,2025-06-07,LAB Movil Campana,TEC05,0.00427
M0005168,L000968,F0081,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00012,0.005,0.05,False,False,2025-06-30,LAB Acopio Norte,TEC02,0.00012
M0005169,L000969,F0025,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.06466,0.005,0.05,True,True,2026-08-05,LAB Movil Campana,TEC03,0.06466
M0005170,L000970,F0062,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-06-20,LAB Acopio Sur,TEC08,0.0
M0005171,L000971,F0013,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-29,LAB Acopio Sur,TEC03,0.0
M0005172,L000972,F0009,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00062,0.005,0.05,False,False,2025-10-08,LAB Movil Campana,TEC05,0.00062
M0005173,L000973,F0111,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00246,0.005,0.05,False,False,2025-07-22,LAB Movil Campana,TEC03,0.00246
M0005174,L000974,F0049,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0011,0.005,0.05,False,False,2025-05-11,LAB Acopio Sur,TEC10,0.0011
M0005175,L000975,F0049,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00325,0.005,0.05,False,False,2025-06-27,LAB Movil Campana,TEC09,0.00325
M0005176,L000976,F0064,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00124,0.005,0.05,False,False,2025-09-13,LAB Movil Campana,TEC07,0.00124
M0005177,L000977,F0083,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00314,0.005,0.05,False,False,2025-09-18,LAB Acopio Norte,TEC09,0.00314
M0005178,L000978,F0089,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-27,LAB Acopio Norte,TEC04,0.0
M0005179,L000979,F0039,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00254,0.005,0.05,False,False,2026-06-27,LAB Movil Campana,TEC11,0.00254
M0005180,L000980,F0072,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0002,0.005,0.05,False,False,2025-09-23,LAB Movil Campana,TEC05,0.0002
M0005181,L000981,F0005,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00854,0.005,0.05,True,False,2025-09-14,LAB Acopio Norte,TEC02,0.00854
M0005182,L000982,F0043,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00101,0.005,0.05,False,False,2025-08-24,LAB Acopio Norte,TEC03,0.00101
M0005183,L000983,F0113,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0045,0.005,0.05,False,False,2026-07-29,LAB Movil Campana,TEC12,0.0045
M0005184,L000984,F0026,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-03-03,LAB Movil Campana,TEC09,0.0
M0005185,L000985,F0093,Clorpirifos,ELISA_CPF_96,Cuantitativo,2e-05,0.005,0.05,False,False,2026-06-03,LAB Movil Campana,TEC09,2e-05
M0005186,L000986,F0017,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.08044,0.005,0.05,True,True,2025-06-12,LAB Acopio Norte,TEC06,0.08044
M0005187,L000987,F0034,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.06831,0.005,0.05,True,True,2025-08-11,LAB Acopio Sur,TEC03,0.06831
M0005188,L000988,F0104,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00105,0.005,0.05,False,False,2025-07-25,LAB Acopio Sur,TEC09,0.00105
M0005189,L000989,F0022,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00333,0.005,0.05,False,False,2026-06-29,LAB Acopio Sur,TEC11,0.00333
M0005190,L000990,F0116,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.05877,0.005,0.05,True,True,2025-08-08,LAB Acopio Norte,TEC06,0.05877
M0005191,L000991,F0112,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-06-28,LAB Movil Campana,TEC06,0.0
M0005192,L000992,F0083,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02033,0.005,0.05,True,False,2025-04-27,LAB Acopio Norte,TEC04,0.02033
M0005193,L000993,F0082,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01309,0.005,0.05,True,False,2025-02-27,LAB Movil Campana,TEC04,0.01309
M0005194,L000994,F0075,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00264,0.005,0.05,False,False,2026-07-15,LAB Movil Campana,TEC02,0.00264
M0005195,L000995,F0016,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01001,0.005,0.05,True,False,2025-07-17,LAB Movil Campana,TEC09,0.01001
M0005196,L000996,F0006,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.08442,0.005,0.05,True,True,2026-06-26,LAB Acopio Sur,TEC07,0.08442
M0005197,L000997,F0091,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00107,0.005,0.05,False,False,2025-06-21,LAB Acopio Norte,TEC05,0.00107
M0005198,L000998,F0074,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00347,0.005,0.05,False,False,2026-04-13,LAB Acopio Norte,TEC11,0.00347
M0005199,L000999,F0001,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-07-12,LAB Movil Campana,TEC11,0.0
M0005200,L001000,F0074,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00149,0.005,0.05,False,False,2025-09-24,LAB Acopio Norte,TEC09,0.00149
M0005201,L001001,F0090,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.07191,0.005,0.05,True,True,2026-08-08,LAB Acopio Norte,TEC10,0.07191
M0005202,L001002,F0076,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-06-09,LAB Acopio Sur,TEC12,0.0
M0005203,L001003,F0029,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.05071,0.005,0.05,True,True,2025-04-23,LAB Acopio Norte,TEC03,0.05071
M0005204,L001004,F0051,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01823,0.005,0.05,True,False,2026-05-01,LAB Acopio Norte,TEC11,0.01823
M0005205,L001005,F0060,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-08-02,LAB Movil Campana,TEC04,0.0
M0005206,L001006,F0055,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.001,0.005,0.05,False,False,2026-07-21,LAB Acopio Norte,TEC03,0.001
M0005207,L001007,F0098,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00141,0.005,0.05,False,False,2025-09-08,LAB Movil Campana,TEC07,0.00141
M0005208,L001008,F0105,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.05701,0.005,0.05,True,True,2026-08-01,LAB Movil Campana,TEC05,0.05701
M0005209,L001009,F0019,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00129,0.005,0.05,False,False,2026-01-30,LAB Movil Campana,TEC03,0.00129
M0005210,L001010,F0019,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-04-19,LAB Movil Campana,TEC01,0.0
M0005211,L001011,F0026,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0449,0.005,0.05,True,False,2025-05-14,LAB Acopio Sur,TEC04,0.0449
M0005212,L001012,F0113,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00796,0.005,0.05,True,False,2025-06-21,LAB Movil Campana,TEC08,0.00796
M0005213,L001013,F0026,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00266,0.005,0.05,False,False,2026-05-13,LAB Movil Campana,TEC12,0.00266
M0005214,L001014,F0021,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00084,0.005,0.05,False,False,2026-07-27,LAB Acopio Norte,TEC01,0.00084
M0005215,L001015,F0044,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-09-03,LAB Acopio Sur,TEC11,0.0
M0005216,L001016,F0086,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00439,0.005,0.05,False,False,2025-05-14,LAB Acopio Norte,TEC02,0.00439
M0005217,L001017,F0071,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-07-25,LAB Acopio Norte,TEC10,0.0
M0005218,L001018,F0099,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.13905,0.005,0.05,True,True,2026-04-06,LAB Acopio Norte,TEC11,0.13905
M0005219,L001019,F0046,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00583,0.005,0.05,True,False,2025-04-14,LAB Acopio Sur,TEC06,0.00583
M0005220,L001020,F0043,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00046,0.005,0.05,False,False,2025-09-21,LAB Acopio Norte,TEC08,0.00046
M0005221,L001021,F0099,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.2902,0.005,0.05,True,True,2026-05-15,LAB Movil Campana,TEC08,0.2902
M0005222,L001022,F0098,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01201,0.005,0.05,True,False,2026-08-01,LAB Movil Campana,TEC03,0.01201
M0005223,L001023,F0001,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-07-19,LAB Movil Campana,TEC08,0.0
M0005224,L001024,F0084,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00098,0.005,0.05,False,False,2026-04-18,LAB Acopio Norte,TEC11,0.00098
M0005225,L001025,F0030,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.16282,0.005,0.05,True,True,2026-08-24,LAB Movil Campana,TEC01,0.16282
M0005226,L001026,F0049,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00185,0.005,0.05,False,False,2025-08-21,LAB Movil Campana,TEC09,0.00185
M0005227,L001027,F0018,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01656,0.005,0.05,True,False,2026-08-18,LAB Acopio Norte,TEC11,0.01656
M0005228,L001028,F0045,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.11747,0.005,0.05,True,True,2025-08-16,LAB Movil Campana,TEC07,0.11747
M0005229,L001029,F0080,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-28,LAB Acopio Norte,TEC07,0.0
M0005230,L001030,F0039,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-30,LAB Acopio Sur,TEC10,0.0
M0005231,L001031,F0007,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00048,0.005,0.05,False,False,2026-04-07,LAB Acopio Sur,TEC06,0.00048
M0005232,L001032,F0083,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-07-05,LAB Acopio Norte,TEC10,0.0
M0005233,L001033,F0069,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00037,0.005,0.05,False,False,2025-04-18,LAB Movil Campana,TEC07,0.00037
M0005234,L001034,F0072,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01491,0.005,0.05,True,False,2025-08-29,LAB Acopio Norte,TEC11,0.01491
M0005235,L001035,F0095,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-07-24,LAB Acopio Norte,TEC02,0.0
M0005236,L001036,F0022,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-09-01,LAB Acopio Sur,TEC08,0.0
M0005237,L001037,F0106,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-04-22,LAB Acopio Sur,TEC12,0.0
M0005238,L001038,F0023,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-11-20,LAB Acopio Norte,TEC06,0.0
M0005239,L001039,F0054,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00187,0.005,0.05,False,False,2026-08-15,LAB Movil Campana,TEC11,0.00187
M0005240,L001040,F0023,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00302,0.005,0.05,False,False,2026-06-22,LAB Acopio Sur,TEC03,0.00302
M0005241,L001041,F0104,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00124,0.005,0.05,False,False,2026-08-14,LAB Acopio Sur,TEC06,0.00124
M0005242,L001042,F0019,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00213,0.005,0.05,False,False,2025-01-05,LAB Acopio Norte,TEC01,0.00213
M0005243,L001043,F0113,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-05-26,LAB Movil Campana,TEC09,0.0
M0005244,L001044,F0024,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00147,0.005,0.05,False,False,2026-04-19,LAB Acopio Sur,TEC07,0.00147
M0005245,L001045,F0086,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00047,0.005,0.05,False,False,2025-05-13,LAB Acopio Norte,TEC01,0.00047
M0005246,L001046,F0108,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00172,0.005,0.05,False,False,2025-05-11,LAB Acopio Norte,TEC01,0.00172
M0005247,L001047,F0008,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-10-28,LAB Movil Campana,TEC07,0.0
M0005248,L001048,F0099,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.19246,0.005,0.05,True,True,2026-06-28,LAB Movil Campana,TEC02,0.19246
M0005249,L001049,F0104,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00229,0.005,0.05,False,False,2025-09-18,LAB Acopio Sur,TEC10,0.00229
M0005250,L001050,F0070,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.04259,0.005,0.05,True,False,2025-04-09,LAB Acopio Norte,TEC10,0.04259
M0005251,L001051,F0085,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00158,0.005,0.05,False,False,2025-04-01,LAB Movil Campana,TEC11,0.00158
M0005252,L001052,F0053,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-03-30,LAB Movil Campana,TEC09,0.0
M0005253,L001053,F0118,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-08-21,LAB Movil Campana,TEC07,0.0
M0005254,L001054,F0054,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-10-11,LAB Acopio Norte,TEC06,0.0
M0005255,L001055,F0017,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-09-27,LAB Movil Campana,TEC10,0.0
M0005256,L001056,F0111,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.11621,0.005,0.05,True,True,2025-08-03,LAB Movil Campana,TEC10,0.11621
M0005257,L001057,F0046,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-12-19,LAB Movil Campana,TEC07,0.0
M0005258,L001058,F0006,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.07186,0.005,0.05,True,True,2025-06-25,LAB Acopio Sur,TEC04,0.07186
M0005259,L001059,F0093,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.04316,0.005,0.05,True,False,2025-09-09,LAB Movil Campana,TEC01,0.04316
M0005260,L001060,F0091,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00127,0.005,0.05,False,False,2025-09-08,LAB Acopio Sur,TEC02,0.00127
M0005261,L001061,F0109,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.03965,0.005,0.05,True,False,2025-04-12,LAB Acopio Norte,TEC07,0.03965
M0005262,L001062,F0069,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00161,0.005,0.05,False,False,2025-07-27,LAB Movil Campana,TEC04,0.00161
M0005263,L001063,F0022,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00192,0.005,0.05,False,False,2025-04-06,LAB Acopio Sur,TEC07,0.00192
M0005264,L001064,F0098,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00163,0.005,0.05,False,False,2026-01-14,LAB Acopio Norte,TEC03,0.00163
M0005265,L001065,F0051,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00234,0.005,0.05,False,False,2026-08-07,LAB Acopio Sur,TEC02,0.00234
M0005266,L001066,F0047,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0044,0.005,0.05,False,False,2025-06-11,LAB Acopio Sur,TEC05,0.0044
M0005267,L001067,F0009,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00269,0.005,0.05,False,False,2025-08-08,LAB Acopio Norte,TEC08,0.00269
M0005268,L001068,F0116,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00198,0.005,0.05,False,False,2025-08-23,LAB Movil Campana,TEC06,0.00198
M0005269,L001069,F0074,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00197,0.005,0.05,False,False,2025-04-24,LAB Movil Campana,TEC02,0.00197
M0005270,L001070,F0085,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02454,0.005,0.05,True,False,2025-04-17,LAB Acopio Norte,TEC04,0.02454
M0005271,L001071,F0003,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.14891,0.005,0.05,True,True,2025-09-04,LAB Acopio Sur,TEC06,0.14891
M0005272,L001072,F0078,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-08-01,LAB Acopio Sur,TEC02,0.0
M0005273,L001073,F0071,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00241,0.005,0.05,False,False,2026-08-23,LAB Movil Campana,TEC11,0.00241
M0005274,L001074,F0050,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-06-09,LAB Acopio Sur,TEC06,0.0
M0005275,L001075,F0033,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02185,0.005,0.05,True,False,2026-05-05,LAB Movil Campana,TEC02,0.02185
M0005276,L001076,F0003,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00062,0.005,0.05,False,False,2025-09-23,LAB Acopio Norte,TEC10,0.00062
M0005277,L001077,F0042,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.01365,0.005,0.05,True,False,2025-02-27,LAB Acopio Sur,TEC10,0.01365
M0005278,L001078,F0019,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2025-08-21,LAB Movil Campana,TEC03,0.0
M0005279,L001079,F0085,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-07-08,LAB Movil Campana,TEC09,0.0
M0005280,L001080,F0114,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.0,0.005,0.05,False,False,2026-04-08,LAB Movil Campana,TEC08,0.0
M0005281,L001081,F0094,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.02028,0.005,0.05,True,False,2026-06-30,LAB Acopio Sur,TEC06,0.02028
M0005282,L001082,F0033,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.07555,0.005,0.05,True,True,2025-05-12,LAB Acopio Norte,TEC06,0.07555
M0005283,L001083,F0114,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00335,0.005,0.05,False,False,2025-04-23,LAB Movil Campana,TEC06,0.00335
M0005284,L001084,F0083,Clorpirifos,ELISA_CPF_96,Cuantitativo,0.00269,0.005,0.05,False,False,2026-05-01,LAB Movil Campana,TEC08,0.00269
