finca_id,fecha,viento_medio_kmh,viento_max_kmh,direccion_media_deg,precipitacion_acum_mm,temperatura_media_c,humedad_media_pct,dias_sin_lluvia
F0011,2026-08-14,4.772,8.92,328.577,110.3,20.619,86.373,0
F0011,2026-08-15,4.396,8.23,316.403,110.3,20.627,86.62,1
F0011,2026-08-16,4.622,8.23,321.356,112.92,20.423,86.307,0
F0011,2026-08-17,4.663,8.23,314.39,112.92,20.29,85.6,1
F0011,2026-08-18,4.911,8.23,321.446,109.25,20.528,85.48,0
F0011,2026-08-19,4.731,8.23,331.407,124.73,20.763,85.72,0
F0011,2026-08-20,4.497,5.93,345.304,124.9,21.047,85.493,1
F0011,2026-08-21,4.477,5.93,339.452,126.21,20.799,85.647,0
F0011,2026-08-22,4.735,9.27,337.17,111.69,20.788,84.873,1
F0011,2026-08-23,4.899,9.27,334.522,116.65,20.78,85.993,0
F0011,2026-08-24,5.09,9.27,340.11,122.57,20.894,86.533,0
F0011,2026-08-25,4.994,9.27,337.153,93.15,20.761,85.72,0
F0011,2026-08-26,5.002,9.27,344.388,84.93,20.93,85.78,0
F0011,2026-08-27,5.246,9.27,346.531,83.11,21.017,85.647,0
F0011,2026-08-28,5.516,9.27,353.014,92.19,20.973,85.7,0
F0011,2026-08-29,5.792,9.27,349.974,85.97,21.157,85.72,0
F0011,2026-08-30,5.803,9.27,352.943,94.62,21.545,85.453,0
F0011,2026-08-31,5.855,9.27,341.312,92.0,21.681,85.973,1
F0012,2025-01-01,2.72,2.72,152.5,0.0,26.01,60.7,1
F0012,2025-01-02,5.78,8.84,229.83,0.0,26.675,65.7,2
F0012,2025-01-03,5.17,8.84,236.888,0.0,26.35,67.3,3
F0012,2025-01-04,6.295,9.67,236.333,0.0,26.405,65.95,4
F0012,2025-01-05,5.586,9.67,240.101,29.36,26.904,69.46,0
F0012,2025-01-06,6.57,11.49,216.089,43.72,26.528,71.85,0
F0012,2025-01-07,7.053,11.49,225.925,43.72,26.319,71.929,1
F0012,2025-01-08,7.467,11.49,231.127,43.72,26.618,71.675,2
F0012,2025-01-09,7.348,11.49,223.752,43.72,26.523,71.556,3
F0012,2025-01-10,6.954,11.49,225.143,43.72,26.711,71.51,4
F0012,2025-01-11,8.268,21.41,221.575,43.72,26.766,71.355,5
F0012,2025-01-12,8.012,21.41,224.144,43.72,26.776,71.133,6
F0012,2025-01-13,8.239,21.41,226.601,76.21,26.833,71.385,0
F0012,2025-01-14,8.591,21.41,235.802,76.21,26.894,71.093,1
F0012,2025-01-15,8.871,21.41,230.963,76.21,26.874,71.447,2
F0012,2025-01-16,9.759,21.41,241.071,80.5,26.949,72.38,0
F0012,2025-01-17,9.635,21.41,244.759,80.5,26.882,72.22,1
F0012,2025-01-18,10.045,21.41,237.838,91.87,26.935,72.4,0
F0012,2025-01-19,9.898,21.41,239.14,91.87,26.713,72.7,1
F0012,2025-01-20,10.56,21.41,234.09,62.51,26.51,71.793,2
F0012,2025-01-21,10.434,21.41,240.176,48.15,26.671,70.54,3
F0012,2025-01-22,10.388,21.41,238.867,50.93,26.835,70.787,0
F0012,2025-01-23,10.185,21.41,233.19,55.64,26.751,70.627,0
F0012,2025-01-24,10.397,21.41,237.916,55.64,26.579,70.807,1
F0012,2025-01-25,10.67,21.41,234.603,55.64,26.462,70.653,2
F0012,2025-01-26,9.653,16.03,240.664,55.64,26.533,70.213,3
F0012,2025-01-27,9.894,16.03,239.809,57.5,26.583,70.72,0
F0012,2025-01-28,9.839,16.03,233.19,91.15,26.433,72.02,0
F0012,2025-01-29,9.085,16.03,225.034,99.59,26.254,72.293,0
F0012,2025-01-30,8.982,16.03,230.784,99.59,26.161,72.473,1
F0012,2025-01-31,8.458,12.68,218.387,95.3,26.209,72.333,2
F0012,2025-02-01,8.637,12.68,216.9,97.7,26.317,71.693,0
F0012,2025-02-02,8.484,12.68,218.366,86.33,26.393,71.82,1
F0012,2025-02-03,8.655,12.68,213.861,96.03,26.606,72.76,0
F0012,2025-02-04,8.209,11.24,213.008,96.03,26.437,73.113,1
F0012,2025-02-05,7.762,11.24,212.673,96.03,26.506,73.693,2
F0012,2025-02-06,7.668,11.24,213.609,96.63,26.354,73.907,0
F0012,2025-02-07,7.997,12.26,209.837,125.79,26.394,74.653,0
F0012,2025-02-08,7.981,12.26,210.937,125.79,26.738,73.787,1
F0012,2025-02-09,8.029,12.26,214.039,125.79,26.583,73.393,2
F0012,2025-02-10,8.487,13.03,208.393,125.79,26.565,74.007,3
F0012,2025-02-11,8.899,14.98,214.318,123.93,26.491,73.4,4
F0012,2025-02-12,9.525,19.55,227.383,57.79,26.505,71.96,5
F0012,2025-02-13,9.69,19.55,229.409,49.35,26.575,72.267,6
F0012,2025-02-14,9.509,19.55,225.004,49.35,26.481,71.8,7
F0012,2025-02-15,9.666,19.55,234.941,49.35,26.398,71.92,8
F0012,2025-02-16,10.083,19.55,230.216,46.95,26.272,72.987,9
F0012,2025-02-17,10.267,19.55,234.188,46.95,26.399,72.807,10
F0012,2025-02-18,10.049,19.55,235.906,37.25,26.51,72.147,11
F0012,2025-02-19,10.135,19.55,241.872,37.25,26.773,71.487,12
F0012,2025-02-20,10.245,19.55,241.488,38.41,26.559,72.187,0
F0012,2025-02-21,9.922,19.55,239.498,35.03,26.431,71.6,1
F0012,2025-02-22,9.623,19.55,246.379,1.16,26.426,70.587,2
F0012,2025-02-23,9.923,19.55,241.569,15.66,26.157,71.74,0
F0012,2025-02-24,9.498,19.55,242.244,15.66,26.361,72.48,1
F0012,2025-02-25,9.115,19.55,243.947,18.58,26.261,72.427,0
F0012,2025-02-26,8.572,19.55,239.73,18.58,26.291,73.06,1
F0012,2025-02-27,8.034,15.93,228.335,50.48,26.291,73.793,0
F0012,2025-02-28,8.204,15.93,220.614,50.48,26.291,73.26,1
F0012,2025-03-01,8.338,15.93,231.901,51.28,26.441,73.053,2
F0012,2025-03-02,8.267,15.93,221.555,54.57,26.444,73.133,0
F0012,2025-03-03,7.831,13.84,225.531,55.51,26.337,73.313,1
F0012,2025-03-04,7.531,13.84,222.233,61.27,25.971,73.447,0
F0012,2025-03-05,8.611,22.96,227.63,61.27,25.795,73.673,1
F0012,2025-03-06,8.559,22.96,223.994,61.27,25.859,74.207,2
F0012,2025-03-07,8.671,22.96,223.555,60.11,25.884,74.107,3
F0012,2025-03-08,8.659,22.96,223.908,60.11,26.047,74.333,4
F0012,2025-03-09,8.656,22.96,218.347,60.11,25.837,74.653,5
F0012,2025-03-10,8.349,22.96,216.211,45.61,25.877,74.367,6
F0012,2025-03-11,8.889,22.96,216.264,45.61,25.914,74.273,7
F0012,2025-03-12,8.805,22.96,216.136,47.8,25.745,74.687,0
F0012,2025-03-13,8.787,22.96,216.192,47.8,25.597,74.707,1
F0012,2025-03-14,8.655,22.96,217.419,15.9,25.647,73.967,2
F0012,2025-03-15,8.881,22.96,219.423,15.9,25.574,74.7,3
F0012,2025-03-16,8.436,22.96,211.921,15.1,25.525,75.24,4
F0012,2025-03-17,8.435,22.96,216.228,11.81,25.38,75.507,5
F0012,2025-03-18,8.246,22.96,214.197,10.87,25.423,75.027,6
F0012,2025-03-19,8.221,22.96,215.24,5.11,25.425,75.047,7
F0012,2025-03-20,7.689,14.98,217.473,6.25,25.374,75.167,0
F0012,2025-03-21,8.045,14.98,215.987,9.49,25.171,74.253,0
F0012,2025-03-22,7.795,14.98,214.371,9.49,25.056,73.24,1
F0012,2025-03-23,8.336,14.98,219.082,9.49,25.027,73.167,2
F0012,2025-03-24,8.727,14.98,212.001,9.49,25.228,73.387,3
F0012,2025-03-25,8.403,14.98,212.77,9.49,25.161,73.607,4
F0012,2025-03-26,8.013,14.98,216.272,9.49,25.104,74.367,5
F0012,2025-03-27,7.875,14.98,217.537,4.38,25.213,74.273,6
F0012,2025-03-28,7.876,14.98,213.008,18.65,25.231,74.367,0
F0012,2025-03-29,8.449,18.09,215.735,18.65,25.313,74.733,1
F0012,2025-03-30,8.047,18.09,218.802,18.65,25.236,74.553,2
F0012,2025-03-31,8.181,18.09,222.63,18.65,24.994,74.52,3
F0012,2025-04-01,8.158,18.09,220.153,31.94,24.928,74.907,0
F0012,2025-04-02,7.976,18.09,222.221,37.94,24.887,75.627,0
F0012,2025-04-03,8.211,18.09,217.82,43.08,24.939,76.107,0
F0012,2025-04-04,7.719,18.09,209.923,41.94,25.047,76.08,1
F0012,2025-04-05,7.29,18.09,205.918,46.47,24.976,77.567,0
F0012,2025-04-06,7.323,18.09,208.106,46.47,24.797,77.92,1
F0012,2025-04-07,7.353,18.09,204.219,47.5,24.887,78.78,0
F0012,2025-04-08,6.791,18.09,216.412,47.5,24.539,79.347,1
F0012,2025-04-09,6.808,18.09,215.871,47.5,24.628,79.033,2
F0012,2025-04-10,6.735,18.09,214.521,47.5,24.536,78.72,3
F0012,2025-04-11,6.979,18.09,219.085,51.09,24.401,78.887,0
F0012,2025-04-12,6.902,18.09,216.831,44.53,24.467,79.553,0
F0012,2025-04-13,5.92,11.39,222.383,48.58,24.307,79.52,0
F0012,2025-04-14,5.748,11.39,222.113,48.58,24.197,79.54,1
F0012,2025-04-15,5.53,11.39,218.96,64.64,24.317,80.267,0
F0012,2025-04-16,5.421,11.39,223.476,51.35,24.263,79.813,1
F0012,2025-04-17,5.635,11.39,229.43,49.04,24.191,79.607,0
F0012,2025-04-18,5.625,11.39,237.284,43.9,24.147,79.547,1
F0012,2025-04-19,5.529,11.39,238.625,45.05,23.97,79.62,0
F0012,2025-04-20,5.39,11.39,246.931,37.28,23.861,79.14,1
F0012,2025-04-21,6.294,16.53,248.139,37.28,23.986,79.76,2
F0012,2025-04-22,6.356,16.53,248.601,49.85,23.84,79.207,0
F0012,2025-04-23,6.35,16.53,243.204,51.0,23.787,79.113,0
F0012,2025-04-24,6.573,16.53,246.537,68.65,23.695,80.167,0
F0012,2025-04-25,6.83,16.53,248.274,91.19,23.505,80.087,0
F0012,2025-04-26,7.08,16.53,257.762,87.6,23.594,80.907,1
F0012,2025-04-27,6.925,16.53,259.203,79.89,23.665,80.34,2
F0012,2025-04-28,6.927,16.53,256.91,76.49,23.495,80.487,3
F0012,2025-04-29,7.383,16.53,249.887,76.49,23.499,81.113,4
F0012,2025-04-30,7.613,16.53,251.099,68.43,23.398,80.847,0
F0012,2025-05-01,7.357,16.53,244.952,73.77,23.294,81.253,0
F0012,2025-05-02,7.426,16.53,234.547,70.08,23.315,82.147,1
F0012,2025-05-03,7.214,16.53,236.881,70.08,23.136,82.38,2
F0012,2025-05-04,7.415,16.53,237.42,68.93,23.05,82.387,3
F0012,2025-05-05,7.676,16.53,229.473,73.0,22.859,82.587,0
F0012,2025-05-06,6.813,12.32,222.154,73.0,22.911,82.06,1
F0012,2025-05-07,6.468,11.36,222.536,59.4,22.801,82.72,2
F0012,2025-05-08,6.629,11.36,234.571,60.0,22.692,82.92,0
F0012,2025-05-09,7.025,13.9,232.444,63.5,22.783,83.16,0
F0012,2025-05-10,6.809,13.9,227.368,45.28,22.695,83.567,0
F0012,2025-05-11,6.429,13.9,215.129,47.53,22.563,83.473,0
F0012,2025-05-12,6.618,13.9,215.699,47.53,22.351,83.233,1
F0012,2025-05-13,6.678,13.9,217.82,46.88,22.272,83.42,2
F0012,2025-05-14,6.236,13.9,225.582,51.05,22.394,82.52,0
F0012,2025-05-15,6.39,13.9,225.244,43.27,22.556,82.333,1
F0012,2025-05-16,6.774,13.9,231.302,37.93,22.639,82.453,2
F0012,2025-05-17,6.783,13.9,236.315,42.41,22.46,82.22,0
F0012,2025-05-18,6.821,13.9,239.898,42.41,22.575,82.2,1
F0012,2025-05-19,6.527,13.9,242.478,67.71,22.608,82.967,0
F0012,2025-05-20,6.365,13.9,246.663,63.64,22.683,83.82,1
F0012,2025-05-21,6.467,13.9,243.746,63.64,22.767,84.6,2
F0012,2025-05-22,6.119,13.9,241.872,69.16,22.588,84.22,0
F0012,2025-05-23,6.068,13.9,238.598,67.41,22.795,83.867,1
F0012,2025-05-24,5.425,9.4,243.547,68.54,22.771,83.62,0
F0012,2025-05-25,5.331,9.4,242.991,68.65,22.901,83.833,0
F0012,2025-05-26,5.191,9.4,247.455,67.2,22.823,83.447,1
F0012,2025-05-27,4.906,9.4,249.918,70.38,22.686,83.647,0
F0012,2025-05-28,5.471,12.76,240.128,70.38,22.813,83.307,1
F0012,2025-05-29,5.713,12.76,237.26,94.06,22.82,84.72,0
F0012,2025-05-30,5.439,12.76,233.802,93.84,22.634,85.227,1
F0012,2025-05-31,5.155,12.76,229.162,95.57,22.573,85.287,0
F0012,2025-06-01,4.986,12.76,224.348,91.09,22.658,85.06,1
F0012,2025-06-02,4.917,12.76,215.644,112.29,22.537,85.807,0
F0012,2025-06-03,4.747,12.76,213.966,86.99,22.604,85.073,1
F0012,2025-06-04,4.815,12.76,212.219,86.99,22.718,84.267,2
F0012,2025-06-05,4.761,12.76,222.65,86.99,22.483,84.287,3
F0012,2025-06-06,5.069,12.76,223.019,81.47,22.663,84.333,4
F0012,2025-06-07,4.998,12.76,226.04,81.7,22.573,85.313,5
F0012,2025-06-08,4.968,12.76,222.277,59.42,22.315,85.44,6
F0012,2025-06-09,5.319,12.76,216.89,64.83,22.339,84.927,0
F0012,2025-06-10,5.271,12.76,215.267,89.36,22.421,85.993,0
F0012,2025-06-11,5.621,12.76,217.955,88.1,22.522,86.053,0
F0012,2025-06-12,4.991,7.49,228.711,110.79,22.314,86.893,0
F0012,2025-06-13,4.875,7.49,225.092,94.65,22.169,86.4,0
F0012,2025-06-14,4.791,7.49,225.388,106.41,22.12,86.413,0
F0012,2025-06-15,4.869,7.49,212.606,115.39,22.316,86.427,0
F0012,2025-06-16,4.793,7.49,211.905,115.39,22.539,86.887,1
F0012,2025-06-17,4.554,7.49,211.66,98.94,22.314,85.86,0
F0012,2025-06-18,4.59,7.49,212.188,124.21,22.358,86.613,0
F0012,2025-06-19,4.598,7.49,215.126,130.04,22.408,87.407,0
F0012,2025-06-20,4.583,7.49,212.273,130.72,22.647,86.953,1
F0012,2025-06-21,4.317,7.49,213.262,130.72,22.474,87.013,2
F0012,2025-06-22,4.127,7.49,203.711,130.49,22.617,86.687,3
F0012,2025-06-23,4.095,7.49,206.348,130.49,22.735,86.32,4
F0012,2025-06-24,3.874,6.93,224.973,123.19,22.571,86.987,0
F0012,2025-06-25,3.976,6.93,221.237,119.68,22.488,86.32,0
F0012,2025-06-26,3.849,6.3,221.975,118.62,22.508,87.127,1
F0012,2025-06-27,3.874,6.3,225.916,100.75,22.672,86.9,0
F0012,2025-06-28,3.75,6.3,233.94,120.61,22.706,87.253,0
F0012,2025-06-29,3.914,6.3,243.29,113.2,22.589,86.753,0
F0012,2025-06-30,3.891,5.95,252.086,102.49,22.366,86.16,1
F0012,2025-07-01,3.664,5.95,256.168,106.0,22.191,85.66,0
F0012,2025-07-02,3.672,5.95,256.325,101.25,22.462,85.373,1
F0012,2025-07-03,4.007,7.8,246.743,88.1,22.193,85.54,0
F0012,2025-07-04,3.855,7.8,246.103,87.05,21.991,85.467,0
F0012,2025-07-05,3.972,7.8,243.555,86.37,22.031,85.967,1
F0012,2025-07-06,4.091,7.8,240.142,91.22,22.001,86.273,0
F0012,2025-07-07,4.367,7.8,242.999,107.54,21.797,86.647,0
F0012,2025-07-08,4.339,7.8,243.344,109.42,21.695,86.773,0
F0012,2025-07-09,4.241,7.8,235.551,106.88,21.686,86.28,1
F0012,2025-07-10,4.297,7.8,234.269,99.57,21.798,85.8,0
F0012,2025-07-11,4.277,7.8,226.638,115.78,21.674,85.307,0
F0012,2025-07-12,4.27,7.8,217.669,117.68,21.437,84.793,0
F0012,2025-07-13,4.397,7.8,217.743,88.34,21.345,84.487,0
F0012,2025-07-14,4.511,7.8,219.982,85.25,21.589,84.887,0
F0012,2025-07-15,4.319,7.8,217.083,105.21,21.68,85.62,0
F0012,2025-07-16,4.626,7.8,217.878,110.04,21.547,85.973,0
F0012,2025-07-17,4.797,7.8,214.031,110.04,21.517,86.907,1
F0012,2025-07-18,4.857,8.69,218.926,134.9,21.654,87.513,0
F0012,2025-07-19,4.847,8.69,223.974,130.57,21.588,87.367,1
F0012,2025-07-20,4.862,8.69,223.05,138.6,21.207,87.573,0
F0012,2025-07-21,5.22,9.72,232.568,135.16,21.236,87.26,0
F0012,2025-07-22,5.019,9.72,230.85,124.83,21.233,86.607,0
F0012,2025-07-23,5.144,9.72,222.372,123.27,21.243,86.653,1
F0012,2025-07-24,5.229,9.72,224.446,129.25,21.287,86.707,0
F0012,2025-07-25,5.085,9.72,227.852,114.74,21.396,86.66,1
F0012,2025-07-26,5.351,9.72,229.761,115.3,21.24,87.367,0
F0012,2025-07-27,5.263,9.72,233.365,111.3,21.443,87.967,0
F0012,2025-07-28,5.231,9.72,234.04,119.49,21.499,87.927,0
F0012,2025-07-29,5.215,9.72,233.207,137.39,21.536,88.32,0
F0012,2025-07-30,5.473,9.72,228.327,117.43,21.667,87.54,1
F0012,2025-07-31,5.496,9.72,233.036,117.05,21.598,87.34,0
F0012,2025-08-01,5.446,9.72,236.02,118.09,21.644,86.88,0
F0012,2025-08-02,5.089,9.72,237.402,84.42,21.534,86.393,0
F0012,2025-08-03,5.097,9.72,230.572,90.34,21.749,86.52,0
F0012,2025-08-04,5.043,9.72,229.035,82.31,21.848,86.113,1
F0012,2025-08-05,5.247,12.77,233.701,81.3,21.853,86.26,2
F0012,2025-08-06,5.061,12.77,233.501,79.36,21.85,86.38,0
F0012,2025-08-07,5.093,12.77,238.442,82.58,21.827,85.953,0
F0012,2025-08-08,5.081,12.77,240.922,96.23,21.919,86.947,0
F0012,2025-08-09,5.286,12.77,243.702,96.61,21.6,87.293,1
F0012,2025-08-10,5.135,12.77,244.547,83.05,21.76,86.52,0
F0012,2025-08-11,5.033,12.77,244.989,91.0,21.615,86.407,0
F0012,2025-08-12,5.166,12.77,244.741,113.73,21.698,87.093,0
F0012,2025-08-13,5.104,12.77,242.599,94.57,21.626,86.94,1
F0012,2025-08-14,5.423,12.77,236.286,104.17,21.618,87.593,0
F0012,2025-08-15,5.503,12.77,232.256,97.61,21.754,87.627,0
F0012,2025-08-16,5.399,12.77,231.764,108.63,21.799,87.86,0
F0012,2025-08-17,5.593,12.77,233.34,106.4,21.988,86.927,0
F0012,2025-08-18,6.021,12.77,242.124,112.56,21.981,86.173,0
F0012,2025-08-19,6.169,12.77,238.952,112.93,22.067,86.3,1
F0012,2025-08-20,5.675,11.72,228.733,112.53,22.145,86.353,2
F0012,2025-08-21,5.935,11.72,230.99,114.61,22.33,85.687,0
F0012,2025-08-22,5.675,11.72,231.165,125.26,22.558,86.107,0
F0012,2025-08-23,5.627,11.72,226.529,113.9,22.565,85.373,0
F0012,2025-08-24,5.629,11.72,226.802,123.65,23.028,85.4,0
F0012,2025-08-25,5.44,11.72,225.78,120.9,23.234,85.733,0
F0012,2025-08-26,6.457,15.99,238.367,133.9,23.454,86.607,0
F0012,2025-08-27,6.723,15.99,234.948,100.75,23.425,85.387,1
F0012,2025-08-28,6.869,15.99,235.387,107.85,23.457,85.187,0
F0012,2025-08-29,6.227,15.99,246.703,108.7,23.271,85.047,0
F0012,2025-08-30,6.221,15.99,246.832,113.73,23.307,85.32,0
F0012,2025-08-31,6.273,15.99,246.647,101.67,23.092,85.373,1
F0012,2025-09-01,6.077,15.99,249.133,116.92,23.125,86.133,0
F0012,2025-09-02,5.455,15.99,243.014,106.37,23.173,86.227,0
F0012,2025-09-03,5.821,15.99,255.239,115.35,23.255,86.007,0
F0012,2025-09-04,5.865,15.99,255.683,115.35,23.233,85.813,1
F0012,2025-09-05,6.17,15.99,259.426,111.99,23.139,86.373,0
F0012,2025-09-06,6.503,15.99,259.023,100.47,22.827,86.0,0
F0012,2025-09-07,6.689,15.99,261.635,118.54,22.926,85.98,0
F0012,2025-09-08,6.513,15.99,258.331,108.41,22.414,85.78,1
F0012,2025-09-09,6.793,15.99,255.887,114.37,22.134,85.513,0
F0012,2025-09-10,6.087,12.98,250.992,90.7,22.209,84.307,1
F0012,2025-09-11,5.793,12.98,253.263,92.67,22.073,84.787,0
F0012,2025-09-12,5.494,12.98,252.852,100.79,21.925,84.493,0
F0012,2025-09-13,5.495,12.98,249.935,90.34,21.983,83.993,1
F0012,2025-09-14,5.27,12.98,249.999,90.21,21.914,82.88,0
F0012,2025-09-15,5.285,12.98,250.586,90.21,22.187,82.833,1
F0012,2025-09-16,5.721,12.98,247.616,76.94,22.073,82.92,0
F0012,2025-09-17,6.391,12.98,247.012,79.39,21.827,83.28,0
F0012,2025-09-18,6.23,10.74,240.58,76.53,21.784,83.333,0
F0012,2025-09-19,6.248,10.74,239.701,92.83,21.861,83.327,0
F0012,2025-09-20,5.948,10.74,236.1,104.49,21.989,83.033,0
F0012,2025-09-21,5.747,10.74,231.528,106.91,22.02,83.747,0
F0012,2025-09-22,5.637,10.74,227.638,80.57,21.871,83.187,1
F0012,2025-09-23,5.677,10.74,229.021,101.15,22.253,83.42,0
F0012,2025-09-24,5.775,10.74,239.349,98.38,22.524,82.727,0
F0012,2025-09-25,5.765,10.74,230.977,113.19,22.398,82.847,0
F0012,2025-09-26,6.061,10.74,222.64,120.5,22.594,82.187,0
F0012,2025-09-27,6.27,10.74,212.835,114.94,22.75,82.1,0
F0012,2025-09-28,6.455,10.74,217.564,115.29,23.015,82.573,1
F0012,2025-09-29,6.453,10.74,222.055,108.99,23.137,83.32,2
F0012,2025-09-30,6.855,10.74,226.071,110.25,22.96,83.04,0
F0012,2025-10-01,6.547,10.74,221.929,107.19,23.0,82.5,1
F0012,2025-10-02,5.969,10.57,230.569,118.85,23.529,82.227,0
F0012,2025-10-03,5.495,9.4,228.818,123.49,23.743,82.107,0
F0012,2025-10-04,5.295,9.4,231.964,113.72,23.713,81.493,0
F0012,2025-10-05,5.724,11.54,225.085,99.29,23.759,81.68,1
F0012,2025-10-06,5.977,11.54,234.019,99.98,23.895,81.133,0
F0012,2025-10-07,5.937,11.54,231.83,109.9,23.925,81.467,0
F0012,2025-10-08,5.877,11.54,237.861,93.65,23.623,80.907,0
F0012,2025-10-09,6.047,11.81,229.174,99.84,23.607,82.027,0
F0012,2025-10-10,5.868,11.81,232.214,95.76,23.597,81.673,0
F0012,2025-10-11,5.581,11.81,240.037,86.74,23.825,82.567,1
F0012,2025-10-12,5.294,11.81,245.414,91.51,23.837,81.887,0
F0012,2025-10-13,5.165,11.81,238.617,102.08,23.697,81.073,0
F0012,2025-10-14,5.445,11.81,242.061,102.08,23.664,80.307,1
F0012,2025-10-15,5.577,11.81,234.739,100.82,23.882,79.947,2
F0012,2025-10-16,5.351,11.81,235.237,102.45,23.884,79.893,0
F0012,2025-10-17,5.606,11.81,238.631,92.97,23.752,79.653,0
F0012,2025-10-18,6.07,11.81,228.635,114.69,23.627,80.027,0
F0012,2025-10-19,6.243,11.81,230.103,108.16,23.684,80.653,1
F0012,2025-10-20,6.05,11.81,233.924,116.31,23.524,80.273,0
F0012,2025-10-21,5.78,11.81,225.653,111.7,23.607,80.233,0
F0012,2025-10-22,5.924,11.81,233.005,101.78,23.809,79.547,1
F0012,2025-10-23,6.804,16.41,227.333,133.05,24.07,80.4,0
F0012,2025-10-24,6.397,16.41,223.979,131.33,24.254,79.487,0
F0012,2025-10-25,6.5,16.41,228.414,120.6,24.304,79.807,1
F0012,2025-10-26,6.675,16.41,222.689,127.35,24.232,79.18,0
F0012,2025-10-27,7.086,16.41,221.259,112.92,24.274,79.76,1
F0012,2025-10-28,8.417,22.91,235.071,103.85,24.107,80.48,0
F0012,2025-10-29,8.325,22.91,232.056,103.85,24.172,80.92,1
F0012,2025-10-30,7.911,22.91,234.007,103.85,24.094,80.547,2
F0012,2025-10-31,7.921,22.91,235.449,102.22,24.333,80.087,3
F0012,2025-11-01,8.205,22.91,236.992,95.61,24.231,79.493,4
F0012,2025-11-02,8.261,22.91,241.164,66.33,24.208,79.327,0
F0012,2025-11-03,8.394,22.91,240.835,71.75,24.403,78.74,0
F0012,2025-11-04,8.951,22.91,232.802,65.88,24.657,78.707,0
F0012,2025-11-05,9.314,22.91,233.351,64.71,24.656,78.04,1
F0012,2025-11-06,9.706,22.91,224.546,64.71,24.669,78.4,2
F0012,2025-11-07,9.583,22.91,226.636,29.11,24.619,76.973,3
F0012,2025-11-08,10.117,22.91,226.919,20.13,24.361,76.86,4
F0012,2025-11-09,10.812,22.91,229.395,20.13,24.579,76.473,5
F0012,2025-11-10,10.987,22.91,227.902,13.12,24.515,76.213,6
F0012,2025-11-11,10.921,22.91,228.877,13.12,24.601,75.727,7
F0012,2025-11-12,9.869,17.01,216.224,18.39,24.852,75.507,0
F0012,2025-11-13,9.835,17.01,211.647,18.39,24.993,75.307,1
F0012,2025-11-14,10.174,17.01,208.805,18.39,25.063,75.193,2
F0012,2025-11-15,10.325,17.01,208.319,18.39,24.901,75.747,3
F0012,2025-11-16,10.06,17.01,203.773,30.07,25.098,76.307,0
F0012,2025-11-17,10.051,17.01,206.391,26.5,25.215,75.82,1
F0012,2025-11-18,10.082,17.01,200.577,21.08,25.082,75.467,2
F0012,2025-11-19,9.612,14.56,204.83,22.33,25.157,75.673,0
F0012,2025-11-20,9.913,14.56,208.714,22.33,25.406,75.507,1
F0012,2025-11-21,10.075,14.56,218.677,22.33,25.193,75.033,2
F0012,2025-11-22,9.741,14.52,218.379,36.59,25.145,75.393,0
F0012,2025-11-23,9.577,14.52,221.031,43.97,25.245,75.253,0
F0012,2025-11-24,9.113,14.07,217.219,43.97,25.099,74.92,1
F0012,2025-11-25,8.713,14.07,223.226,43.97,25.244,74.873,2
F0012,2025-11-26,8.745,14.07,216.65,46.96,24.998,74.727,0
F0012,2025-11-27,8.555,14.07,220.658,39.84,25.007,73.573,1
F0012,2025-11-28,8.578,14.07,226.706,39.84,25.074,72.9,2
F0012,2025-11-29,8.246,14.07,237.796,39.84,25.235,73.687,3
F0012,2025-11-30,8.599,14.07,245.813,41.72,25.439,73.02,0
F0012,2025-12-01,8.693,14.07,254.69,30.04,25.377,72.587,1
F0012,2025-12-02,8.317,14.07,254.61,30.04,25.199,72.187,2
F0012,2025-12-03,8.32,14.07,261.711,30.04,25.549,72.133,3
F0012,2025-12-04,8.643,14.81,257.647,26.51,25.399,71.24,4
F0012,2025-12-05,8.536,14.81,249.92,26.51,25.425,71.653,5
F0012,2025-12-06,8.759,17.41,242.686,28.63,25.483,71.46,0
F0012,2025-12-07,8.569,17.41,243.881,14.37,25.501,71.567,1
F0012,2025-12-08,8.995,17.64,251.524,26.81,25.391,71.787,0
F0012,2025-12-09,8.984,17.64,249.873,68.89,25.639,72.36,0
F0012,2025-12-10,9.399,17.64,246.712,68.89,25.641,71.587,1
F0012,2025-12-11,9.805,17.64,246.686,65.9,26.085,71.4,2
F0012,2025-12-12,9.813,17.64,247.962,65.9,25.933,72.5,3
F0012,2025-12-13,9.673,17.64,247.635,65.9,25.869,73.173,4
F0012,2025-12-14,10.129,17.64,240.377,74.6,25.783,73.127,0
F0012,2025-12-15,10.11,17.64,240.333,72.72,25.653,72.2,1
F0012,2025-12-16,10.784,17.7,231.665,72.72,25.586,72.34,2
F0012,2025-12-17,11.174,17.7,230.946,72.72,25.925,73.013,3
F0012,2025-12-18,11.972,20.33,234.386,94.84,25.717,74.173,0
F0012,2025-12-19,11.263,20.33,234.589,94.84,25.58,74.873,1
F0012,2025-12-20,10.683,20.33,239.61,94.84,25.419,74.587,2
F0012,2025-12-21,9.925,20.33,237.415,92.72,25.657,74.647,3
F0012,2025-12-22,9.836,20.33,235.902,92.72,26.051,74.66,4
F0012,2025-12-23,9.134,20.33,232.614,72.9,26.257,74.46,5
F0012,2025-12-24,9.423,20.33,234.122,32.83,26.207,73.867,0
