lote_id,excede_umbral_carbendazim,excede_umbral_cipermetrina,excede_umbral_clorpirifos,excede_umbral_glifosato,is_detectado_carbendazim,is_detectado_cipermetrina,is_detectado_clorpirifos,is_detectado_glifosato,ppm_detectado_carbendazim,ppm_detectado_clorpirifos,ppm_detectado_glifosato,n_kits_excedidos,n_kits_detectados,lote_contaminado
L001309,0,0,0,0,1,0,0,0,0.01462,0.0,0.00298,0,1,0
L001310,0,0,0,0,0,0,0,1,0.00232,0.0,0.01085,0,1,0
L001311,0,0,0,1,0,0,1,1,0.0,0.03553,0.17593,1,2,1
L001312,0,0,0,0,1,0,0,0,0.03275,0.00252,0.0,0,1,0
L001313,0,0,0,0,0,0,0,0,0.00897,0.0,0.00216,0,0,0
L001314,0,0,0,0,0,0,1,0,0.0,0.00754,0.00277,0,1,0
L001315,0,0,0,0,0,0,0,1,0.0,0.00053,0.03771,0,1,0
L001316,0,1,0,0,1,1,0,0,0.0316,0.00299,0.00336,1,2,1
L001317,0,0,0,0,0,0,1,0,0.00419,0.02209,0.0,0,1,0
L001318,0,0,0,0,1,0,1,1,0.09163,0.02532,0.02276,0,3,0
L001319,0,0,1,0,1,0,1,1,0.01169,0.12277,0.01765,1,3,1
L001320,0,0,0,0,0,0,1,1,0.00693,0.03695,0.07802,0,2,0
L001321,0,0,0,0,0,0,0,0,0.0,0.0,0.00242,0,0,0
L001322,0,0,1,0,1,0,1,1,0.01109,0.05688,0.05581,1,3,1
L001323,0,0,0,0,0,0,0,1,0.00221,0.00159,0.01727,0,1,0
L001324,0,0,0,0,0,0,0,1,0.0,0.00223,0.0105,0,1,0
L001325,0,0,0,0,1,0,0,1,0.09512,0.0,0.02485,0,2,0
L001326,0,0,0,0,0,0,0,0,0.0,0.00023,0.00393,0,0,0
L001327,0,0,1,0,0,0,1,1,0.00569,0.11639,0.04717,1,2,1
L001328,0,0,0,0,0,0,0,0,0.0,0.00408,0.00466,0,0,0
L001329,0,0,1,0,0,0,1,1,0.0,0.09727,0.02108,1,2,1
L001330,0,0,1,0,1,0,1,1,0.01889,0.09278,0.02426,1,3,1
L001331,0,0,0,0,0,0,0,0,0.00662,0.0,0.0,0,0,0
L001332,0,0,0,0,1,0,1,1,0.05563,0.02948,0.01862,0,3,0
L001333,0,1,1,0,1,1,1,0,0.04493,0.08835,0.00344,2,3,1
L001334,0,0,0,0,0,0,0,0,0.0,0.0,0.00682,0,0,0
L001335,0,0,0,0,0,0,0,0,0.0,0.0,0.0016,0,0,0
L001336,0,0,0,0,0,0,0,0,0.0,0.0,0.00331,0,0,0
L001337,0,0,0,0,0,0,0,0,0.00252,0.00364,0.00057,0,0,0
L001338,0,0,0,0,0,0,0,1,0.0,0.00223,0.02529,0,1,0
L001339,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001340,0,0,0,0,1,0,0,1,0.03412,0.0,0.0352,0,2,0
L001341,0,0,0,0,0,0,0,0,0.00895,0.0,0.0,0,0,0
L001342,0,0,0,0,0,0,0,0,0.0,0.00018,0.0,0,0,0
L001343,0,0,0,0,1,0,0,0,0.02189,0.0,0.00547,0,1,0
L001344,0,0,0,0,0,0,0,0,0.0,0.00106,0.0,0,0,0
L001345,0,0,0,0,0,0,0,1,0.0,0.0,0.01491,0,1,0
L001346,0,0,0,0,0,0,0,0,0.0,0.0,0.00887,0,0,0
L001347,0,0,0,0,0,0,0,0,0.00024,0.00206,0.00327,0,0,0
L001348,0,0,0,1,0,0,1,1,0.0,0.01418,0.14969,1,2,1
L001349,0,0,0,0,0,0,0,0,0.0,0.0011,0.0,0,0,0
L001350,0,0,0,0,0,0,0,1,0.00109,0.0,0.03938,0,1,0
L001351,0,0,1,1,1,0,1,1,0.04216,0.1638,0.39508,2,3,1
L001352,0,0,0,0,0,0,0,0,0.00551,0.00028,0.0,0,0,0
L001353,0,0,0,0,0,0,0,0,0.0,0.00107,0.0,0,0,0
L001354,0,0,0,0,0,0,1,0,0.00131,0.03382,0.00267,0,1,0
L001355,0,0,0,0,0,0,0,0,0.00142,0.0,0.00493,0,0,0
L001356,0,0,0,0,0,0,0,0,0.0,0.0,0.00169,0,0,0
L001357,0,0,0,0,1,0,1,0,0.01349,0.03117,0.0,0,2,0
L001358,0,1,0,0,0,1,1,1,0.00866,0.01901,0.05187,1,3,1
L001359,0,0,0,0,0,0,1,1,0.0,0.02498,0.01427,0,2,0
L001360,0,1,1,0,0,1,1,1,0.00362,0.05183,0.05486,2,3,1
L001361,0,0,0,0,0,0,0,0,0.0,0.0007,0.0,0,0,0
L001362,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001363,0,0,0,0,1,0,0,1,0.03044,0.0,0.04218,0,2,0
L001364,0,0,0,0,0,0,0,0,0.00304,0.0,0.00013,0,0,0
L001365,0,0,0,0,0,0,0,1,0.00386,0.00017,0.03267,0,1,0
L001366,0,0,0,1,0,0,0,1,0.00126,0.0,0.1175,1,1,1
L001367,0,0,0,0,0,0,0,0,0.0017,0.00338,0.00079,0,0,0
L001368,0,0,0,0,0,0,0,0,0.0,0.00052,0.00361,0,0,0
L001369,0,1,1,0,0,1,1,1,0.0,0.08703,0.01029,2,3,1
L001370,0,1,0,0,1,1,1,1,0.02568,0.01822,0.01349,1,4,1
L001371,0,0,1,0,1,0,1,1,0.01665,0.06207,0.0372,1,3,1
L001372,0,0,0,0,0,0,0,0,0.0,0.0,0.00074,0,0,0
L001373,0,0,0,0,0,0,0,0,0.00194,0.00044,0.0,0,0,0
L001374,0,0,1,0,0,0,1,0,0.0,0.05708,0.0,1,1,1
L001375,0,0,0,0,0,0,1,1,0.00149,0.03224,0.0167,0,2,0
L001376,0,0,0,0,1,0,1,0,0.04119,0.02308,0.0,0,2,0
L001377,0,0,0,0,1,0,0,1,0.01951,0.00122,0.0269,0,2,0
L001378,0,0,0,0,0,0,1,0,0.00721,0.01249,0.00495,0,1,0
L001379,0,0,0,0,1,0,1,0,0.04282,0.00732,0.0,0,2,0
L001380,0,0,0,0,0,0,1,0,0.00512,0.03201,0.0,0,1,0
L001381,0,0,1,0,0,0,1,1,0.0,0.1326,0.03779,1,2,1
L001382,0,0,0,0,1,0,0,0,0.02042,0.0,0.0,0,1,0
L001383,0,0,0,0,0,0,0,0,0.00646,0.0,0.00408,0,0,0
L001384,0,0,0,0,1,0,1,0,0.01093,0.00707,0.0,0,2,0
L001385,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001386,0,1,0,0,1,1,1,1,0.01738,0.01582,0.02941,1,4,1
L001387,0,0,0,0,0,0,1,0,0.0,0.03524,0.0,0,1,0
L001388,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001389,0,0,0,0,0,0,0,0,0.0,0.0,0.00351,0,0,0
L001390,0,0,0,0,0,0,0,0,0.00248,0.0,0.00267,0,0,0
L001391,0,0,0,0,0,0,1,0,0.0,0.00709,0.00217,0,1,0
L001392,0,0,0,0,0,0,0,0,0.0,0.00095,0.00054,0,0,0
L001393,0,0,0,0,0,0,0,0,0.0,0.0,0.0066,0,0,0
L001394,0,0,0,1,1,0,1,1,0.01797,0.04226,0.10275,1,3,1
L001395,0,0,0,0,0,0,0,0,0.0,0.00164,0.00614,0,0,0
L001396,0,1,0,1,0,1,0,1,0.00686,0.0,0.35281,2,2,1
L001397,0,0,0,0,0,0,0,0,0.0,0.00211,0.0,0,0,0
L001398,0,0,0,1,0,0,0,1,0.0007,0.00372,0.16669,1,1,1
L001399,0,1,0,0,1,1,0,1,0.02206,0.00238,0.01298,1,3,1
L001400,0,0,0,0,0,0,0,1,0.0,0.00458,0.06131,0,1,0
L001401,0,0,0,0,0,0,1,1,0.00183,0.03253,0.09185,0,2,0
L001402,0,0,0,0,0,0,0,0,0.0,0.0,0.00266,0,0,0
L001403,0,0,0,0,0,0,1,0,0.0,0.02153,0.00116,0,1,0
L001404,0,1,0,0,0,1,0,1,0.00946,0.00113,0.05408,1,2,1
L001405,0,0,0,1,0,0,0,1,0.00172,0.00109,0.15847,1,1,1
L001406,0,1,0,0,0,1,0,1,0.0,0.00398,0.0125,1,2,1
L001407,0,0,0,0,0,0,0,0,0.00153,0.0,0.00607,0,0,0
L001408,0,0,0,0,0,0,0,0,0.0036,0.00184,0.0,0,0,0
L001409,0,0,0,0,0,0,1,1,0.0,0.02309,0.01542,0,2,0
L001410,0,0,0,1,0,0,0,1,2e-05,0.0,0.12018,1,1,1
L001411,0,0,0,0,0,0,0,0,0.00149,0.0,0.00214,0,0,0
L001412,1,0,0,1,1,0,1,1,0.109,0.0217,0.12376,2,3,1
L001413,0,0,0,0,0,0,1,0,0.00187,0.00526,0.0,0,1,0
L001414,0,0,0,0,0,0,0,0,0.00101,0.00023,0.0,0,0,0
L001415,0,0,0,0,1,0,1,1,0.01429,0.02574,0.03924,0,3,0
L001416,0,0,0,0,0,0,0,1,0.00687,0.0,0.04188,0,1,0
L001417,0,0,0,0,0,0,0,0,0.00537,0.00034,0.0,0,0,0
L001418,0,1,0,0,0,1,1,1,0.00476,0.03799,0.03744,1,3,1
L001419,0,0,1,0,0,0,1,1,0.0,0.06139,0.01173,1,2,1
L001420,0,0,0,0,1,0,0,1,0.0129,0.0,0.0198,0,2,0
L001421,0,1,0,0,1,1,1,1,0.08224,0.03146,0.04464,1,4,1
L001422,0,0,1,0,0,0,1,0,0.00892,0.06148,0.0,1,1,1
L001423,0,0,0,0,0,0,0,0,7e-05,0.00066,0.00087,0,0,0
L001424,0,1,0,0,0,1,1,0,0.0,0.02104,0.00703,1,2,1
L001425,0,0,1,0,1,0,1,1,0.0183,0.08376,0.02893,1,3,1
L001426,0,0,0,0,0,0,0,0,0.0,0.00091,0.00211,0,0,0
L001427,0,0,0,0,0,0,0,1,0.00531,0.00108,0.01471,0,1,0
L001428,0,0,0,0,0,0,0,0,0.00156,0.0,0.00813,0,0,0
L001429,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1,1,1
L001430,0,0,0,0,1,0,0,0,0.03647,0.00086,0.0,0,1,0
L001431,0,0,0,0,0,0,0,0,0.0,0.0,0.0004,0,0,0
L001432,0,1,0,0,1,1,1,1,0.01738,0.00909,0.03217,1,4,1
L001433,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001434,0,0,0,0,0,0,0,0,0.00172,0.0001,0.0,0,0,0
L001435,0,0,0,0,1,0,0,0,0.01217,0.0,0.00485,0,1,0
L001436,0,0,0,0,0,0,0,1,0.00269,0.00095,0.03842,0,1,0
L001437,0,0,0,0,0,0,0,0,0.0,0.00051,0.00752,0,0,0
L001438,0,0,0,0,0,0,1,0,0.0,0.032,0.0085,0,1,0
L001439,0,0,0,0,1,0,1,1,0.04599,0.0264,0.02474,0,3,0
L001440,0,1,0,0,1,1,1,1,0.02308,0.00908,0.0793,1,4,1
L001441,0,0,0,0,0,0,0,0,0.00091,0.0,0.00519,0,0,0
L001442,0,0,1,0,1,0,1,1,0.05794,0.06557,0.0182,1,3,1
L001443,0,0,0,0,0,0,0,0,0.0,0.0,0.00602,0,0,0
L001444,0,0,0,0,0,0,0,0,0.0,0.00082,0.00599,0,0,0
L001445,0,1,0,0,1,1,0,0,0.01109,0.0,0.0,1,2,1
L001446,0,0,0,0,1,0,1,1,0.02517,0.00756,0.01522,0,3,0
L001447,0,1,0,0,0,1,0,0,0.00282,0.0,0.00504,1,1,1
L001448,1,0,0,0,1,0,1,0,0.10557,0.01408,0.00625,1,2,1
L001449,0,0,0,0,1,0,0,0,0.07646,0.0,0.00164,0,1,0
L001450,0,0,0,0,0,0,1,1,0.00709,0.03123,0.02087,0,2,0
L001451,0,0,0,0,0,0,0,1,0.00131,0.00084,0.01299,0,1,0
L001452,0,0,0,1,0,0,1,1,0.0,0.00707,0.19772,1,2,1
L001453,0,0,1,1,0,0,1,1,0.00218,0.60333,0.36325,2,2,1
L001454,0,0,0,0,1,0,1,0,0.01495,0.03364,0.00013,0,2,0
L001455,0,0,0,0,0,0,1,0,0.00205,0.03334,0.00647,0,1,0
L001456,0,0,0,0,0,0,0,0,0.00517,0.0,0.00547,0,0,0
L001457,0,0,0,0,0,0,1,1,0.0,0.0264,0.07307,0,2,0
L001458,0,0,0,0,1,0,0,0,0.01809,0.00361,0.00532,0,1,0
L001459,0,0,0,0,1,0,0,1,0.07467,0.0,0.02042,0,2,0
L001460,0,0,0,0,0,0,0,0,0.0,0.00245,0.00021,0,0,0
L001461,0,0,0,0,0,0,0,0,0.00631,0.00196,0.0,0,0,0
L001462,0,1,0,0,0,1,0,0,0.00718,0.0,0.0018,1,1,1
L001463,0,0,1,0,0,0,1,0,0.00086,0.06534,0.0,1,1,1
L001464,0,0,1,0,1,0,1,0,0.08755,0.18019,0.0069,1,2,1
L001465,0,0,0,0,0,0,1,1,0.0,0.02567,0.06309,0,2,0
L001466,0,0,1,1,0,0,1,1,0.008,0.05273,0.12511,2,2,1
L001467,0,1,0,0,0,1,1,1,0.0017,0.02625,0.03498,1,3,1
L001468,0,0,0,0,0,0,1,1,0.00242,0.01165,0.02122,0,2,0
L001469,0,0,0,0,0,0,1,0,0.00346,0.01565,0.0,0,1,0
L001470,0,0,0,0,0,0,0,1,0.00543,0.00281,0.04704,0,1,0
L001471,0,0,0,0,1,0,0,1,0.0173,0.0,0.02146,0,2,0
L001472,0,1,0,0,0,1,0,0,0.0,0.0,0.0,1,1,1
L001473,0,0,1,0,0,0,1,0,0.00161,0.07593,0.0,1,1,1
L001474,0,0,0,0,0,0,1,0,0.00487,0.00599,0.0,0,1,0
L001475,0,0,0,0,0,0,0,0,0.0007,0.0,0.0068,0,0,0
L001476,0,0,0,0,0,0,0,0,0.00279,0.0,0.00837,0,0,0
L001477,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001478,0,0,0,0,0,0,0,0,0.0,0.00062,0.00371,0,0,0
L001479,0,0,0,0,0,0,0,0,0.00536,0.00324,0.0,0,0,0
L001480,0,0,0,0,0,0,1,0,0.0,0.03458,0.0,0,1,0
L001481,0,0,0,0,0,0,0,0,0.0,0.0,0.00068,0,0,0
L001482,0,0,0,0,0,0,1,1,0.00448,0.02486,0.02479,0,2,0
L001483,0,0,0,0,0,0,0,0,0.0,0.00261,0.0,0,0,0
L001484,0,1,0,0,0,1,0,0,0.00647,0.00047,0.0,1,1,1
L001485,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001486,0,0,0,0,0,0,0,0,0.00372,0.00328,0.00157,0,0,0
L001487,0,0,0,0,0,0,1,1,0.0,0.01408,0.01471,0,2,0
L001488,0,0,1,0,1,0,1,1,0.08713,0.40726,0.03549,1,3,1
L001489,0,0,0,0,0,0,0,1,0.0,0.0,0.01114,0,1,0
L001490,0,1,0,0,0,1,0,1,0.0,0.00051,0.05543,1,2,1
L001491,0,0,0,0,0,0,0,0,0.00873,0.0,0.0,0,0,0
L001492,0,0,0,0,0,0,0,1,0.00451,0.0,0.03322,0,1,0
L001493,0,0,0,0,1,0,0,1,0.01002,0.0,0.02516,0,2,0
L001494,0,0,0,0,0,0,0,0,0.00461,0.0,0.00142,0,0,0
L001495,0,0,0,0,0,0,0,0,0.00273,0.00116,0.00519,0,0,0
L001496,0,0,0,0,0,0,0,0,0.00182,0.0,0.0,0,0,0
L001497,0,0,0,0,0,0,0,0,0.00263,0.00403,0.00315,0,0,0
L001498,0,0,0,0,0,0,1,1,0.00533,0.03694,0.08036,0,2,0
L001499,0,0,0,0,0,0,0,0,0.0,0.00072,0.00322,0,0,0
L001500,0,0,0,0,0,0,0,0,0.0,0.00295,0.0,0,0,0
L001501,0,0,0,1,0,0,1,1,0.0,0.02273,0.12072,1,2,1
L001502,0,1,0,0,1,1,1,0,0.04981,0.02119,0.00655,1,3,1
L001503,0,0,0,0,1,0,1,0,0.02706,0.02137,0.00968,0,2,0
L001504,0,0,0,0,0,0,1,0,0.00271,0.00545,0.0,0,1,0
L001505,0,0,0,0,0,0,0,1,0.00038,0.00238,0.04836,0,1,0
L001506,0,0,0,0,0,0,0,0,0.00758,0.00087,0.0,0,0,0
L001507,0,1,0,0,0,1,0,1,0.00479,0.0,0.02925,1,2,1
L001508,0,0,0,0,0,0,0,0,0.00242,0.0,0.0,0,0,0
L001509,0,1,1,0,1,1,1,1,0.02449,0.05263,0.02053,2,4,1
L001510,0,0,0,0,0,0,0,0,0.0,0.00052,0.00894,0,0,0
L001511,0,0,0,0,0,0,0,0,3e-05,0.00336,0.0,0,0,0
L001512,0,1,0,0,0,1,0,0,0.00714,0.00129,0.0,1,1,1
L001513,0,0,0,0,1,0,0,1,0.03474,0.00339,0.01785,0,2,0
L001514,0,0,0,0,0,0,0,1,0.0,0.0,0.01801,0,1,0
L001515,0,0,0,0,1,0,1,0,0.03925,0.01354,0.00582,0,2,0
L001516,0,1,1,0,0,1,1,0,0.00444,0.05426,0.00911,2,2,1
L001517,0,0,1,1,0,0,1,1,0.0,0.06062,0.35394,2,2,1
L001518,0,0,0,0,0,0,0,0,0.00025,0.00254,0.0,0,0,0
L001519,0,0,0,1,0,0,0,1,0.0,0.0,0.18868,1,1,1
L001520,0,0,0,0,0,0,0,0,0.0,0.0,0.00303,0,0,0
L001521,0,0,0,0,0,0,0,0,0.0021,0.0,0.0,0,0,0
L001522,0,0,0,0,0,0,0,0,0.0,0.00143,8e-05,0,0,0
L001523,0,0,0,0,0,0,1,1,0.00821,0.01529,0.04842,0,2,0
L001524,0,1,0,0,0,1,1,0,0.0,0.01907,0.00145,1,2,1
L001525,0,1,1,0,0,1,1,1,0.0,0.20058,0.01033,2,3,1
L001526,0,0,0,0,1,0,0,1,0.01324,0.00169,0.02473,0,2,0
L001527,0,0,0,0,0,0,0,0,0.0,0.00311,0.00584,0,0,0
L001528,0,0,0,0,0,0,0,0,0.00646,0.00188,0.00305,0,0,0
L001529,0,0,0,0,0,0,0,0,0.00181,0.00038,0.0,0,0,0
L001530,0,0,0,0,0,0,0,0,0.00659,0.0,0.0,0,0,0
L001531,0,0,0,0,0,0,0,0,0.00297,0.0,0.0,0,0,0
L001532,0,0,0,0,0,0,0,1,0.0,0.0,0.02084,0,1,0
L001533,1,0,0,1,1,0,0,1,0.11339,0.0013,0.17764,2,2,1
L001534,0,0,0,0,0,0,1,0,0.00043,0.00585,0.0,0,1,0
L001535,0,0,0,0,0,0,0,0,0.00365,0.00042,0.00837,0,0,0
L001536,0,0,0,0,0,0,0,1,0.00556,0.0,0.01202,0,1,0
L001537,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001538,0,0,0,0,0,0,1,0,0.0,0.0232,0.00109,0,1,0
L001539,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001540,0,0,0,0,1,0,0,1,0.03816,0.0,0.01227,0,2,0
L001541,1,1,0,1,1,1,0,1,0.20523,0.00036,0.46271,3,3,1
L001542,0,0,1,0,1,0,1,1,0.03633,0.0879,0.06288,1,3,1
L001543,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001544,0,0,0,0,0,0,0,1,0.0,0.00245,0.05051,0,1,0
L001545,0,0,0,0,0,0,0,1,0.0,0.00215,0.0101,0,1,0
L001546,0,0,0,0,0,0,0,0,0.0,0.00015,0.005,0,0,0
L001547,0,1,1,1,0,1,1,1,0.0,0.11749,0.12463,3,3,1
L001548,0,0,0,0,1,0,0,0,0.02807,0.0,0.0068,0,1,0
L001549,0,0,1,0,0,0,1,0,0.00515,0.10098,0.00806,1,1,1
L001550,0,0,0,0,0,0,0,0,0.00266,0.00298,0.0,0,0,0
L001551,0,0,0,0,0,0,0,0,0.0,0.0,0.00576,0,0,0
L001552,0,0,0,0,0,0,1,1,0.0,0.02008,0.01148,0,2,0
L001553,0,0,0,0,0,0,0,1,0.00552,0.00065,0.01386,0,1,0
L001554,0,0,0,0,0,0,0,0,0.00058,0.0002,0.00877,0,0,0
L001555,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001556,0,0,0,0,0,0,0,1,0.0,0.00175,0.0515,0,1,0
L001557,0,0,0,0,0,0,0,0,0.00319,0.0,0.00687,0,0,0
L001558,0,0,0,0,0,0,0,0,0.0,0.00049,0.00072,0,0,0
L001559,0,0,1,0,1,0,1,1,0.01007,0.15389,0.01252,1,3,1
L001560,0,0,0,0,0,0,1,1,0.00038,0.04046,0.04234,0,2,0
L001561,0,0,1,0,1,0,1,1,0.07911,0.1261,0.02776,1,3,1
L001562,0,0,1,0,1,0,1,0,0.02415,0.07293,0.0052,1,2,1
L001563,0,0,0,0,1,0,1,1,0.03185,0.03898,0.02435,0,3,0
L001564,0,0,0,0,0,0,0,0,0.00459,0.0,0.0036,0,0,0
L001565,0,0,0,0,0,0,0,1,0.00571,0.00257,0.01331,0,1,0
L001566,0,1,1,0,0,1,1,1,0.00606,0.08778,0.0617,2,3,1
L001567,0,0,0,0,0,0,0,0,0.00629,0.0003,0.00843,0,0,0
L001568,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001569,0,0,0,0,0,0,0,0,0.00524,0.0,0.00414,0,0,0
L001570,0,0,0,1,0,0,0,1,0.00276,0.0,0.15821,1,1,1
L001571,0,1,1,1,0,1,1,1,0.0,0.0705,0.246,3,3,1
L001572,0,0,0,0,1,0,0,1,0.01126,0.00137,0.03573,0,2,0
L001573,0,0,0,0,0,0,1,0,0.00033,0.02761,0.00696,0,1,0
L001574,0,0,0,0,0,0,0,1,0.0,0.00318,0.03725,0,1,0
L001575,0,0,0,0,0,0,1,0,0.0,0.02598,0.00259,0,1,0
L001576,0,0,0,0,0,0,0,0,0.0,0.0,0.00272,0,0,0
L001577,0,0,0,0,0,0,0,1,0.0,0.00101,0.01245,0,1,0
L001578,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001579,0,0,0,0,0,0,0,0,0.0,0.0,0.00066,0,0,0
L001580,0,0,0,0,0,0,1,1,0.0,0.0123,0.02759,0,2,0
L001581,0,0,0,0,0,0,0,0,0.0,8e-05,0.0055,0,0,0
L001582,0,0,0,0,0,0,1,1,0.00412,0.01674,0.01586,0,2,0
L001583,0,0,0,1,1,0,1,1,0.01813,0.03403,0.23208,1,3,1
L001584,0,0,0,0,0,0,1,1,0.0,0.01094,0.01684,0,2,0
L001585,0,0,0,0,0,0,1,0,0.00156,0.01368,0.00795,0,1,0
L001586,0,0,0,0,1,0,1,0,0.01522,0.0415,0.0,0,2,0
L001587,0,0,0,0,1,0,0,0,0.02591,0.0,0.0,0,1,0
L001588,0,0,1,1,0,0,1,1,0.00294,0.12184,0.4226,2,2,1
L001589,0,0,0,0,0,0,0,1,0.0,0.00157,0.04552,0,1,0
L001590,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0
L001591,0,0,1,0,0,0,1,0,0.00193,0.05782,0.00932,1,1,1
L001592,0,1,0,0,0,1,0,1,0.0,0.00184,0.05053,1,2,1
L001593,0,0,0,0,0,0,1,1,0.00868,0.01316,0.03678,0,2,0
L001594,0,0,0,0,0,0,0,0,0.0,0.00137,0.0,0,0,0
L001595,0,0,0,0,0,0,0,0,0.0,0.00048,0.00657,0,0,0
L001596,0,1,0,0,1,1,1,1,0.0156,0.01538,0.02311,1,4,1
L001597,0,0,0,0,0,0,0,0,0.00707,0.0,0.0049,0,0,0
L001598,0,0,0,0,0,0,0,1,0.00279,0.00047,0.02138,0,1,0
L001599,0,0,0,0,0,0,0,0,0.0,0.00079,0.00657,0,0,0
L001600,0,0,0,0,1,0,0,0,0.07704,0.0,0.0,0,1,0
L001601,0,0,0,0,0,0,0,1,0.0,0.00054,0.01051,0,1,0
L001602,0,0,0,0,1,0,0,0,0.09933,0.00309,0.00816,0,1,0
L001603,0,0,0,0,0,0,0,0,0.0,0.00386,0.00154,0,0,0
L001604,0,0,1,0,0,0,1,1,0.0,0.10185,0.0376,1,2,1
L001605,0,0,0,0,0,0,0,0,0.0,0.0,0.00516,0,0,0
L001606,0,0,0,0,0,0,0,1,0.0,0.0,0.07103,0,1,0
L001607,0,0,0,0,0,0,0,1,0.0,0.00154,0.01449,0,1,0
L001608,0,0,0,0,0,0,0,0,0.00467,0.00112,0.0,0,0,0
L001609,0,0,0,0,0,0,1,1,0.0,0.011,0.01679,0,2,0
L001610,0,0,0,0,1,0,0,0,0.0192,0.00199,0.00179,0,1,0
L001611,0,0,1,0,1,0,1,0,0.02542,0.10207,0.0,1,2,1
L001612,0,0,0,0,0,0,1,0,0.0,0.03104,0.0,0,1,0
L001613,0,0,0,0,1,0,1,0,0.03154,0.00589,0.0,0,2,0
L001614,0,0,0,0,0,0,0,0,0.00502,0.0,0.00642,0,0,0
L001615,0,0,0,1,0,0,0,1,0.00477,0.00393,0.25119,1,1,1
L001616,0,0,0,0,0,0,0,0,0.0,0.00123,3e-05,0,0,0
L001617,0,0,0,0,1,0,1,1,0.01274,0.01023,0.06276,0,3,0
L001618,0,0,0,0,0,0,0,1,0.0,0.0,0.08079,0,1,0
L001619,0,0,0,0,0,0,0,0,0.0,0.00087,0.0,0,0,0
L001620,0,0,0,0,0,0,0,0,0.00258,0.0,0.0098,0,0,0
L001621,0,1,1,0,1,1,1,1,0.03529,0.05518,0.05833,2,4,1
L001622,0,0,1,0,0,0,1,0,0.00074,0.06216,0.0,1,1,1
L001623,0,1,0,0,0,1,1,1,0.00261,0.03791,0.01507,1,3,1
L001624,0,0,0,0,0,0,0,0,0.0,0.0,0.00112,0,0,0
L001625,0,0,0,0,1,0,0,1,0.0329,0.0,0.05054,0,2,0
L001626,0,0,0,0,0,0,1,1,0.0,0.04769,0.04962,0,2,0
L001627,0,0,0,0,0,0,1,1,0.00323,0.00802,0.01429,0,2,0
L001628,0,0,0,0,0,0,0,0,0.00732,0.00098,0.0,0,0,0
L001629,0,0,0,0,0,0,0,0,0.00016,0.00193,0.00259,0,0,0
L001630,0,0,0,0,0,0,1,1,0.00056,0.00888,0.03851,0,2,0
L001631,0,0,0,0,0,0,0,0,0.0,0.00342,0.00173,0,0,0
L001632,0,0,0,0,1,0,1,0,0.02958,0.04727,0.0,0,2,0
L001633,0,0,0,0,0,0,1,1,0.0,0.01604,0.03328,0,2,0
L001634,0,1,0,0,0,1,0,0,0.0,0.00162,0.00363,1,1,1
L001635,0,0,0,0,0,0,0,1,0.00627,0.0,0.01125,0,1,0
L001636,0,0,0,0,0,0,0,1,0.0,0.00137,0.01607,0,1,0
L001637,0,0,0,0,0,0,1,1,0.0,0.03067,0.04212,0,2,0
L001638,0,0,0,0,0,0,0,0,0.0003,0.00163,0.0,0,0,0
L001639,0,0,0,0,1,0,1,1,0.04937,0.01566,0.01601,0,3,0
L001640,0,0,0,0,0,0,1,0,0.0,0.04356,0.0,0,1,0
L001641,0,0,0,0,0,0,0,0,0.0,0.00099,0.0,0,0,0
L001642,0,0,0,0,0,0,0,1,0.00582,0.0,0.03288,0,1,0
L001643,0,0,0,0,0,0,0,0,0.00106,0.00265,0.00767,0,0,0
L001644,0,0,0,0,0,0,0,1,0.0,0.00126,0.06454,0,1,0
L001645,0,0,0,0,0,0,1,1,0.0,0.0388,0.03523,0,2,0
L001646,0,0,0,0,0,0,0,0,0.00082,0.0,0.0,0,0,0
L001647,0,0,0,1,0,0,0,1,0.00747,0.00077,0.59511,1,1,1
L001648,0,0,0,0,0,0,0,0,0.00166,0.0009,0.0,0,0,0
L001649,0,0,0,0,1,0,0,0,0.01572,0.0,0.0,0,1,0
L001650,0,0,0,0,0,0,0,0,0.00418,0.0,0.00119,0,0,0
L001651,0,1,1,0,1,1,1,1,0.0896,0.08032,0.01473,2,4,1
L001652,0,0,0,0,0,0,0,0,3e-05,0.0,0.00308,0,0,0
L001653,0,0,1,0,0,0,1,1,0.0,0.1317,0.04798,1,2,1
